Dust emission spectrum from A.P. Jones, M. Kohler, N. Ysard, M. Bocchio, and L. Verstraete (2017), A&A, 602A, 46J 
inside the DustPedia framework.

lambda    nu*dP/dnu     j_nu    j_nu(carb.) j_nu(sil)
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
0.9927057738263894 5.786083329651567e-21 1.5246658216604066e-13 1.5246656396168634e-13 1.8204354355126095e-20
1.0001793341362166 5.883288011834867e-21 1.5619510498471493e-13 1.5619508307933632e-13 2.1905378605602884e-20
1.0077091589558085 5.980894222500328e-21 1.5998186690572907e-13 1.5998184058209373e-13 2.632363537124484e-20
1.0114953028030835 6.029843739303179e-21 1.6189720871932616e-13 1.6189717987731792e-13 2.8842008257688947e-20
1.0152956718711033 6.078888724932758e-21 1.6382725763416912e-13 1.638272260434328e-13 3.159073630831908e-20
1.0229392996569957 6.177211082801529e-21 1.677303830639487e-13 1.6773034520245575e-13 3.786149290912091e-20
1.0267826658714554 6.226376963135981e-21 1.697005977082896e-13 1.697005562783367e-13 4.142995292572518e-20
1.0306404723013447 6.275629882955941e-21 1.716856306869632e-13 1.7168558536738417e-13 4.531957907139264e-20
1.03451277320114 6.324968470195071e-21 1.7368553680709484e-13 1.7368548724929055e-13 4.955780430398845e-20
1.0383996230291617 6.374391401936734e-21 1.7570037218369805e-13 1.7570031800942844e-13 5.4174269557988426e-20
1.0403485208654093 6.3991340973348136e-21 1.767134062509478e-13 1.7671334961669842e-13 5.663424934015602e-20
1.0423010764483396 6.4238974056769215e-21 1.7773019429747058e-13 1.7773013509648087e-13 5.920098971593087e-20
1.0462171883269815 6.473485260582975e-21 1.7977506205352244e-13 1.7977499738099137e-13 6.467253109532015e-20
1.0471985131304309 6.48589487550925e-21 1.8028863691752798e-13 1.8028857080329936e-13 6.611422865640904e-20
1.048180758391296 6.4983095151506e-21 1.8080315685939962e-13 1.808030892727438e-13 6.75866558028074e-20
1.0501480137395462 6.5231537987475994e-21 1.8183503584103036e-13 1.8183496521482917e-13 7.062620117619964e-20
1.0521189612883777 6.548017973860044e-21 1.82870706788886e-13 1.8287063299259373e-13 7.379629221575205e-20
1.0531058218030118 6.560441078297016e-21 1.8338950825764387e-13 1.8338943282558607e-13 7.543205779584723e-20
1.0540936079674168 6.5728153763708136e-21 1.8390775647751247e-13 1.8390767937466782e-13 7.710284463756032e-20
1.058054026499678 6.622359312647797e-21 1.859901814454246e-13 1.8599009729857547e-13 8.414684914647598e-20
1.0590464539527713 6.634756905661429e-21 1.8651315072612082e-13 1.8651306472439752e-13 8.600172327830357e-20
1.06003981227728 6.647159112226428e-21 1.8703706725253327e-13 1.8703697935687444e-13 8.789565885557114e-20
1.0620293250338977 6.671977307790149e-21 1.8808774615778036e-13 1.8808765435392646e-13 9.180385384672969e-20
1.0660195594769086 6.72166843409412e-21 1.9020051657695923e-13 1.9020041645260395e-13 1.0012435528914173e-19
1.070024785945596 6.771431823519983e-21 1.9232856047413414e-13 1.9232845131137618e-13 1.0916275798124322e-19
1.0740450607676866 6.821266668901942e-21 1.9447194749452598e-13 1.944718285168702e-13 1.1897765581411771e-19
1.07808044048254 6.871172225150163e-21 1.9663074922355533e-13 1.9663061959142324e-13 1.2963213210469375e-19
1.0861967418109137 6.971116720272735e-21 2.0099269949276893e-13 2.0099254575621193e-13 1.5373655696725007e-19
1.0902777775684922 7.02098150346835e-21 2.0319097870333041e-13 2.0319081136518386e-13 1.6733814651444739e-19
1.0943741465085532 7.070911687034522e-21 2.0540483911234311e-13 2.0540465702907613e-13 1.8208326705701417e-19
1.1026131145906286 7.170966714486546e-21 2.0987963169276776e-13 2.098794163188617e-13 2.1537390606783216e-19
1.1109141095355224 7.271279423742085e-21 2.144177576787993e-13 2.1441750326042708e-13 2.5441837222404465e-19
1.1192775983109025 7.371770405770214e-21 2.1901761499495474e-13 2.190173148448487e-13 3.0015010602410132e-19
1.1277040513999907 7.472080278130565e-21 2.2366915804052704e-13 2.2366880439709974e-13 3.5364342730271196e-19
1.1361939428280308 7.572636133014723e-21 2.2838574434082846e-13 2.283853282077255e-13 4.161331029129767e-19
1.1447477501889525 7.673440506561256e-21 2.331682225244176e-13 2.3316773348804974e-13 4.890363678994887e-19
1.1533659546722406 7.774532568154886e-21 2.380185734246818e-13 2.3801799944617894e-13 5.739785028899175e-19
1.1707974979042381 7.977890815509611e-21 2.4793583822661236e-13 2.4793505053250567e-13 7.87694106670854e-19
1.1884924949847024 8.18246180634247e-21 2.581367652094669e-13 2.5813568965025477e-13 1.0755592120862078e-18
1.2064549276569216 8.38963537363332e-21 2.686727501367329e-13 2.6867128877612395e-13 1.4613606089212997e-18
1.2246888378427687 8.59811174641324e-21 2.7951059699966615e-13 2.795086211986384e-13 1.9758010277933695e-18
1.2431983285522175 8.807749604218307e-21 2.9065300017015494e-13 2.906503418007727e-13 2.65836938218052e-18
1.2619875648066055 9.018887077476403e-21 3.0211859607430257e-13 3.0211503647741755e-13 3.5595968849695476e-18
1.3004222497298317 9.444533006807226e-21 3.260125458846631e-13 3.260062536757524e-13 6.292208910692909e-18
1.3400274889804893 9.876664120070298e-21 3.5131235654240874e-13 3.5130143818627e-13 1.0918356138717168e-17
1.3808389325824078 1.0317288597934778e-20 3.7816212992806046e-13 3.781435232929631e-13 1.8606635097412702e-17
1.4228933163050095 1.077059057373797e-20 4.0680032353129607e-13 4.0676916689677875e-13 3.115663451739925e-17
1.466228494730424 1.1244952463425646e-20 4.3765179319547565e-13 4.3760050434436773e-13 5.1288851107890844e-17
1.5108834753276823 1.1740394315699604e-20 4.708505562619562e-13 4.707675182829066e-13 8.30379790495689e-17
1.5568984535646726 1.2257689056380484e-20 5.065686634237881e-13 5.064362989789758e-13 1.3236444481226556e-16
1.6043148490894465 1.2801190127560562e-20 5.451416749278042e-13 5.449335515863607e-13 2.0812334144358946e-16
1.6531753430134553 1.3375770914609653e-20 5.86958200061942e-13 5.866357906906998e-13 3.224093712421945e-16
1.7035239163302658 1.3987244539766298e-20 6.324844257447777e-13 6.319922355531324e-13 4.921901916452587e-16
1.755405889504358 1.4648670221640632e-20 6.825668405652332e-13 6.818260199647331e-13 7.408206004999493e-16
1.8088679632656115 1.536331913627772e-20 7.376686930147536e-13 7.365689263622674e-13 1.0997666524860738e-15
1.8639582606462262 1.6134810244825422e-20 7.983061560256838e-13 7.966952626085076e-13 1.610893417176076e-15
1.9207263702978936 1.6969670758240333e-20 8.651837390285505e-13 8.628547163589368e-13 2.329022669613542e-15
1.979223391128241 1.787619199001672e-20 9.391592889307203e-13 9.358343231123003e-13 3.3249658184202094e-15
2.039501978296691 1.8863053408193135e-20 1.0211876604570067e-12 1.0164988797983519e-12 4.6887806586547085e-15
2.1016163906111602 1.9945237403406658e-20 1.1126590121313352e-12 1.1061251647936867e-12 6.53384733764837e-15
2.1656225393682647 2.1134448502252606e-20 1.2149072266848689e-12 1.2059068361641906e-12 9.0003905206779e-15
2.231578038680979 2.2437120312436224e-20 1.3290723669242652e-12 1.31681295347012e-12 1.2259413454144956e-14
2.299542257339062 2.3863413711254048e-20 1.4566103727928864e-12 1.4400936389586408e-12 1.6516733834245518e-14
2.369576372248914 2.5426216813479688e-20 1.599270365139158e-12 1.577253156321732e-12 2.2017208817426216e-14
2.4417434235010123 2.7139559781689245e-20 1.7590259993871435e-12 1.7299783110846816e-12 2.9047688302461886e-14
2.5161083711144245 2.9022157160131506e-20 1.9383333373786345e-12 1.9003923194260845e-12 3.79410179525495e-14
2.5927381535095444 3.109816335525258e-20 2.140241752630234e-12 2.091163725932464e-12 4.907802669776999e-14
2.6717017477616296 3.338963137099834e-20 2.367930939012829e-12 2.305044929131529e-12 6.288600988130001e-14
2.753070231689431 3.5923286047491946e-20 2.6252023239921825e-12 2.5453639147354065e-12 7.983840925677515e-14
2.836916847834745 3.875411300534137e-20 2.9183262450395057e-12 2.8178700271310673e-12 1.0045621790843827e-13
2.9233170693905177 4.198818601709845e-20 3.2581604535251685e-12 3.132882268114504e-12 1.2527818541066454e-13
2.967498994190263 4.3835592133250654e-20 3.4529229774432854e-12 3.3137579375205654e-12 1.391650399227196e-13
3.0123486681368425 4.5803333924540905e-20 3.662450485493493e-12 3.508059467420706e-12 1.543910180727882e-13
3.0578761833420214 4.848798779407732e-20 3.9357136326841844e-12 3.7646003218908556e-12 1.7111331079332822e-13
3.1040917844459814 5.150833846555981e-20 4.244060128642446e-12 4.054791213313485e-12 1.8926891532896218e-13
3.127460860933648 5.3871708485210326e-20 4.47220873337604e-12 4.2732354202378835e-12 1.9897331313815783e-13
3.1510058709225794 5.673516857379171e-20 4.7453799940083965e-12 4.536303270521517e-12 2.090767234868797e-13
3.162844764501044 5.909948238955801e-20 4.961705543228166e-12 4.747404904229425e-12 2.1430063899874292e-13
3.1747281389236908 6.173740566518712e-20 5.2026468798961096e-12 4.983019352526221e-12 2.1962752736988652e-13
3.1986289994194426 6.867568231669254e-20 5.830909304710913e-12 5.600286396553871e-12 2.306229081570414e-13
3.2227097969389145 8.396003630518406e-20 7.1822951826126674e-12 6.9400334202613705e-12 2.42261762351297e-13
3.2348180950136065 9.803110915451851e-20 8.417501709733535e-12 8.169031852971499e-12 2.4846985676203497e-13
3.240889293275058 1.0846662492642101e-19 9.331033655654877e-12 9.079289173823462e-12 2.517444818314152e-13
3.2469718861334385 1.2053528137143772e-19 1.0388722540108448e-11 1.0133589798574142e-11 2.551327415343063e-13
3.2714166318528037 1.8358740386652148e-19 1.5942196976101903e-11 1.5673072229025592e-11 2.691247470763068e-13
3.2744851364798273 1.8756606620446052e-19 1.6302969895116296e-11 1.6032199031318623e-11 2.7077086379766807e-13
3.2775565192852394 1.91648643623033e-19 1.667344619940139e-11 1.6401021248197673e-11 2.724249512037183e-13
3.283707930232385 1.8796047609343478e-19 1.6383266327754602e-11 1.6107889017607395e-11 2.753773101472028e-13
3.2898708863219004 1.758925227850236e-19 1.5360157363362306e-11 1.5082098465725937e-11 2.780588976363653e-13
3.29141343181113 1.7304221610072075e-19 1.5118334097159743e-11 1.4839601971754542e-11 2.7873212540520024e-13
3.292184975758714 1.7164102573287746e-19 1.4999430254208516e-11 1.4720361089896345e-11 2.790691643121701e-13
3.295272960557952 1.6286961299600336e-19 1.4246260856222028e-11 1.3965881661293925e-11 2.80379194928105e-13
3.3076538914384823 1.3228000631323512e-19 1.1614050210639046e-11 1.1328411906895078e-11 2.856383037439675e-13
3.310756385682612 1.2599940492626537e-19 1.1072996240165144e-11 1.078603287013845e-11 2.869633700266913e-13
3.313861789986515 1.201834763946311e-19 1.0571791437545935e-11 1.0283498881142813e-11 2.882925564031234e-13
3.3200813396944477 1.1211658418786657e-19 9.880706853981122e-12 9.58955291355363e-12 2.9115394042748996e-13
3.345076488085796 9.845901451270044e-20 8.742405978964419e-12 8.438494029744546e-12 3.039119492198765e-13
3.3482140837626964 9.91373984600362e-20 8.81089792592894e-12 8.505257425745779e-12 3.056405001831588e-13
3.3513546224236106 9.982131722962083e-20 8.880003040898142e-12 8.572626484516549e-12 3.0737655638159536e-13
3.3576445397418455 1.0415155928082468e-19 9.282606199417154e-12 8.97159902486046e-12 3.1100717455669676e-13
3.3702598118196083 1.1952199082757952e-19 1.069253383443857e-11 1.0373911758609546e-11 3.186220758290264e-13
3.382922481734668 1.234864325594939e-19 1.1088702288278033e-11 1.0762687130140363e-11 3.2601515813767153e-13
3.389271646505754 1.255251929377705e-19 1.1292931897006e-11 1.096317110169393e-11 3.297607953120713e-13
3.395632727569191 1.27757040192722e-19 1.1515292806396411e-11 1.1181671903290012e-11 3.3362090310640036e-13
3.421196662673239 1.384478732610152e-19 1.2572850790857792e-11 1.2223260000513505e-11 3.495907903442857e-13
3.4276182099114902 1.368447499628042e-19 1.2450592377161869e-11 1.2097446909327252e-11 3.531454678346151e-13
3.4340518103208963 1.289261730300551e-19 1.1752151129631186e-11 1.1395648064147893e-11 3.565030654832931e-13
3.4469541582030403 1.1765110186618372e-19 1.076467542705358e-11 1.0401737019611225e-11 3.6293840744235516e-13
3.472904465399547 1.1516200726209522e-19 1.0616258765847646e-11 1.0238482290166905e-11 3.777764756807413e-13
3.4990501388274233 1.1103656643228746e-19 1.031301435819398e-11 9.920074398718362e-12 3.9293995947561833e-13
3.5253949054701885 9.452151601543586e-20 8.845204622801104e-12 8.437566380568575e-12 4.0763824223253067e-13
3.5519380250092896 7.883067107818202e-20 7.432416456394564e-12 7.010031695156163e-12 4.223847612384023e-13
3.578680990867387 7.322727534827593e-20 6.9560916373797396e-12 6.517547765942968e-12 4.385438714367699e-13
3.605625307711299 7.159795810702354e-20 6.852525546960907e-12 6.396979275207651e-12 4.555462717532559e-13
3.660119384959845 7.175718320628213e-20 6.971561562169857e-12 6.480368857323739e-12 4.911927048461201e-13
3.715437065384467 7.246353371975779e-20 7.146589734102886e-12 6.61792719453712e-12 5.28662539565765e-13
3.8285932144167436 7.603462722584605e-20 7.727163104625538e-12 7.118349768293484e-12 6.088133363320549e-13
3.94519561050918 8.023831424814507e-20 8.402717643228919e-12 7.707076250154725e-12 6.956413930741974e-13
4.06534921144712 8.471532487286537e-20 9.141748536366136e-12 8.352842451032136e-12 7.889060853340001e-13
