# wircs_j
# energy
# WIRC Jcont filter (corrected for tilt and temperature)11807.099609375 0.0007999999797903001
11817.08984375 0.002199999988079071
11827.0703125 0.0034000000450760126
11837.0498046875 0.00430000014603138
11847.0302734375 0.0052999998442828655
11857.009765625 0.0066999997943639755
11866.990234375 0.009100000374019146
11876.9697265625 0.011800000444054604
11886.9599609375 0.015799999237060547
11896.9404296875 0.020999999716877937
11906.919921875 0.029600000008940697
11916.900390625 0.041600000113248825
11926.8798828125 0.05909999832510948
11936.8603515625 0.08500000089406967
11946.83984375 0.12319999933242798
11956.830078125 0.17520000040531158
11966.8095703125 0.24089999496936798
11976.7900390625 0.31520000100135803
11986.76953125 0.38960000872612
11996.75 0.45719999074935913
12006.73046875 0.5138000249862671
12016.7099609375 0.5565999746322632
12026.7001953125 0.5861999988555908
12036.6796875 0.603600025177002
12046.66015625 0.6086999773979187
12056.6396484375 0.6028000116348267
12066.6201171875 0.5924999713897705
12076.599609375 0.5812000036239624
12086.580078125 0.57669997215271
12096.5703125 0.5828999876976013
12106.5498046875 0.599399983882904
12116.5302734375 0.6169000267982483
12126.509765625 0.6087999939918518
12136.490234375 0.5476999878883362
12146.4697265625 0.4359000027179718
12156.4501953125 0.30059999227523804
12166.4404296875 0.18799999356269836
12176.419921875 0.11320000141859055
12186.400390625 0.06849999725818634
12196.3798828125 0.04149999842047691
12206.3603515625 0.02710000053048134
12216.33984375 0.017400000244379044
12226.3203125 0.012199999764561653
12236.3095703125 0.008700000122189522
12246.2900390625 0.006300000008195639
12256.26953125 0.0044999998062849045
12266.25 0.003599999938160181
12276.23046875 0.002899999963119626
12286.2099609375 0.0019000000320374966
12296.1904296875 0.0019000000320374966
12306.1796875 0.00139999995008111
12316.16015625 0.0013000000035390258
12326.1396484375 0.0008999999845400453
