Dust emission spectrum from A.P. Jones, M. Kohler, N. Ysard, M. Bocchio, and L. Verstraete (2017), A&A, 602A, 46J 
inside the DustPedia framework.

lambda    nu*dP/dnu     j_nu    j_nu(carb.) j_nu(sil)
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
0.9927057738263894 5.3817321366114715e-27 1.4181169856254152e-19 1.4181169856254152e-19 8.883056696749275e-42
1.0001793341362166 5.470717438989801e-27 1.452417904759729e-19 1.452417904759729e-19 1.261236265489444e-41
1.0077091589558085 5.5595778341684034e-27 1.487121503958219e-19 1.487121503958219e-19 1.7862985482298328e-41
1.0114953028030835 5.6039502484784336e-27 1.5046225777245063e-19 1.5046225777245063e-19 2.1238806052853785e-41
1.0152956718711033 5.6482783386763865e-27 1.5222222225988662e-19 1.5222222225988662e-19 2.523702674264535e-41
1.0229392996569957 5.7367407700566136e-27 1.5577025197976123e-19 1.5577025197976123e-19 3.5567363072755026e-41
1.0267826658714554 5.780767904549497e-27 1.5755547317855545e-19 1.5755547317855545e-19 4.218487982703831e-41
1.0306404723013447 5.824731249213833e-27 1.5935016512355412e-19 1.5935016512355412e-19 5.000296898969928e-41
1.03451277320114 5.8686265612318214e-27 1.6115425071462651e-19 1.6115425071462651e-19 5.923372996880982e-41
1.0383996230291617 5.912449621198395e-27 1.6296765188380137e-19 1.6296765188380137e-19 7.012569574385634e-41
1.0403485208654093 5.934332744699819e-27 1.6387782115383487e-19 1.6387782115383487e-19 7.628373485489211e-41
1.0423010764483396 5.9561962339309376e-27 1.6479028961373304e-19 1.6479028961373304e-19 8.296990798409164e-41
1.0462171883269815 5.9998622292614635e-27 1.6662208395619772e-19 1.6662208395619772e-19 9.81069736492409e-41
1.0471985131304309 6.010765645378026e-27 1.6708145380645313e-19 1.6708145380645313e-19 1.0229478281646349e-40
1.048180758391296 6.021663699254219e-27 1.6754138962332602e-19 1.6754138962332602e-19 1.0665730901161301e-40
1.0501480137395462 6.043443462810494e-27 1.6846295405059586e-19 1.6846295405059586e-19 1.1593525637542117e-40
1.0521189612883777 6.065201006036463e-27 1.693867669909143e-19 1.693867669909143e-19 1.26001194066344e-40
1.0531058218030118 6.076054596079733e-27 1.6984904691970951e-19 1.6984904691970951e-19 1.3134979326913456e-40
1.0540936079674168 6.0868477611099705e-27 1.703103543407288e-19 1.703103543407288e-19 1.3692006079444088e-40
1.058054026499678 6.129959415238024e-27 1.721610396034765e-19 1.721610396034765e-19 1.6160464795323003e-40
1.0590464539527713 6.1407217619111624e-27 1.7262506823259827e-19 1.7262506823259827e-19 1.6842617407303973e-40
1.06003981227728 6.1514777560967994e-27 1.7308963714337325e-19 1.7308963714337325e-19 1.7552903082454753e-40
1.0620293250338977 6.172970436442796e-27 1.7402039049705553e-19 1.7402039049705553e-19 1.906244658009321e-40
1.0660195594769086 6.2158768176555884e-27 1.75888321967814e-19 1.75888321967814e-19 2.247201546235405e-40
1.070024785945596 6.2586745819714444e-27 1.7776474816531373e-19 1.7776474816531373e-19 2.6475524692048696e-40
1.0740450607676866 6.3013597833040485e-27 1.7964958246091973e-19 1.7964958246091973e-19 3.117359366561465e-40
1.07808044048254 6.3439285070224285e-27 1.81542737466347e-19 1.81542737466347e-19 3.668339254996987e-40
1.0861967418109137 6.4286258674152816e-27 1.8535148943400392e-19 1.8535148943400392e-19 5.070575634947114e-40
1.0902777775684922 6.470575928161752e-27 1.8726194549407474e-19 1.8726194549407474e-19 5.9560969141861814e-40
1.0943741465085532 6.512391188165953e-27 1.8918022504717193e-19 1.8918022504717193e-19 6.992121528933803e-40
1.1026131145906286 6.595602434399822e-27 1.9303988776398526e-19 1.9303988776398526e-19 9.619090349213254e-40
1.1109141095355224 6.678230221186094e-27 1.9692973764891933e-19 1.9692973764891933e-19 1.3201926422811086e-39
1.1192775983109025 6.760169107814609e-27 2.0084674826513834e-19 2.0084674826513834e-19 1.8076852736143304e-39
1.1277040513999907 6.841038840058315e-27 2.047795714878493e-19 2.047795714878493e-19 2.4693964311582914e-39
1.1361939428280308 6.921229577291576e-27 2.087397494080045e-19 2.087397494080045e-19 3.365520887283379e-39
1.1447477501889525 7.000714557008235e-27 2.1272650361499154e-19 2.1272650361499154e-19 4.5762783822284315e-39
1.1533659546722406 7.079510899055626e-27 2.167403724874507e-19 2.167403724874507e-19 6.208366958800635e-39
1.1707974979042381 7.235291609916096e-27 2.248574380876549e-19 2.248574380876549e-19 1.134880179120859e-38
1.1884924949847024 7.387982014752847e-27 2.330728604483998e-19 2.330728604483998e-19 2.0559137371642293e-38
1.2064549276569216 7.538774225462702e-27 2.414244616852532e-19 2.414244616852532e-19 3.69154762728787e-38
1.2246888378427687 7.686023001067092e-27 2.4986007869432688e-19 2.4986007869432688e-19 6.570239881432362e-38
1.2431983285522175 7.829383718551374e-27 2.583672299437814e-19 2.583672299437814e-19 1.159224842758769e-37
1.2619875648066055 7.968802400271048e-27 2.669424035229275e-19 2.669424035229275e-19 2.027750652175896e-37
1.3004222497298317 8.233497053474298e-27 2.8420921754440924e-19 2.8420921754440924e-19 6.048607360364656e-37
1.3400274889804893 8.479068287495867e-27 3.015999557290783e-19 3.015999557290783e-19 1.745328620870161e-36
1.3808389325824078 8.704602560399572e-27 3.190519498579175e-19 3.190519498579175e-19 4.876131983798273e-36
1.4228933163050095 8.911191230316615e-27 3.3657165321845066e-19 3.3657165321845066e-19 1.3202409399982923e-35
1.466228494730424 9.103792876353233e-27 3.5431819655753537e-19 3.5431819655753523e-19 3.467805452365872e-35
1.5108834753276823 9.278667371599265e-27 3.7212256895366783e-19 3.7212256895366764e-19 8.843383734814262e-35
1.5568984535646726 9.432787283656987e-27 3.898250661005102e-19 3.8982506610051003e-19 2.191210946035599e-34
1.6043148490894465 9.566429893182379e-27 4.0738865395186936e-19 4.0738865395186883e-19 5.2799198128210276e-34
1.6531753430134553 9.679997199530378e-27 4.247795337639275e-19 4.247795337639262e-19 1.2382139080686262e-33
1.7035239163302658 9.774831398972904e-27 4.420047570166166e-19 4.420047570166138e-19 2.82844823271951e-33
1.755405889504358 9.858702400074208e-27 4.593743491713249e-19 4.593743491713187e-19 6.299611419262272e-33
1.8088679632656115 9.929689455357661e-27 4.767733441974667e-19 4.767733441974529e-19 1.368946928710778e-32
1.8639582606462262 9.986490734789698e-27 4.941041704058992e-19 4.941041704058703e-19 2.904444423817216e-32
1.9207263702978936 1.0030047442205536e-26 5.113731475589914e-19 5.11373147558931e-19 6.020623169207344e-32
1.979223391128241 1.006255254509037e-26 5.28655079244662e-19 5.286550792445399e-19 1.2202320459944025e-31
2.039501978296691 1.0086631082864687e-26 5.460591652107384e-19 5.460591652104965e-19 2.4197609188975275e-31
2.1016163906111602 1.0109638597399589e-26 5.639732567367779e-19 5.63973256736308e-19 4.6986712794640206e-31
2.1656225393682647 1.0135840079377732e-26 5.82655627831767e-19 5.826556278308731e-19 8.940438967164002e-31
2.231578038680979 1.0165540205881152e-26 6.021600987273597e-19 6.021600987256919e-19 1.6678421673204586e-30
2.299542257339062 1.0201292435077585e-26 6.22681589341089e-19 6.226815893380369e-19 3.052202088895387e-30
2.369576372248914 1.0248743642210074e-26 6.446303870973643e-19 6.446303870918816e-19 5.482833384488484e-30
2.4417434235010123 1.0314561652686682e-26 6.685289763468737e-19 6.685289763372e-19 9.673603637563179e-30
2.5161083711144245 1.0410166279558195e-26 6.952747253068464e-19 6.95274725290072e-19 1.6774458401104176e-29
2.5927381535095444 1.0554245164375141e-26 7.263656026964734e-19 7.263656026678655e-19 2.8607958296858354e-29
2.6717017477616296 1.0769107496318161e-26 7.637251978839171e-19 7.637251978359074e-19 4.8009824718741973e-29
2.753070231689431 1.1088342177137706e-26 8.103140011790414e-19 8.103140010997266e-19 7.93147818847625e-29
2.836916847834745 1.1588050031057583e-26 8.726224886066985e-19 8.72622488477618e-19 1.2908056671351962e-28
2.9233170693905177 1.2435838333855163e-26 9.649846899625402e-19 9.649846897554632e-19 2.070769800117031e-28
2.967498994190263 1.31557409611005e-26 1.0362757302739589e-18 1.0362757300129977e-18 2.6096122161353547e-28
3.0123486681368425 1.399647960860734e-26 1.119163369683849e-18 1.1191633693560906e-18 3.2775845684950307e-28
3.0578761833420214 1.5877570898572777e-26 1.2887639822219122e-18 1.2887639818110632e-18 4.108487082228449e-28
3.1040917844459814 1.830147985337326e-26 1.5079612982039583e-18 1.5079612976905524e-18 5.134058604524528e-28
3.127460860933648 2.0865649321466868e-26 1.732180800403692e-18 1.7321807998294557e-18 5.7423625130714e-28
3.1510058709225794 2.4282000083485155e-26 2.030968098046842e-18 2.0309680974045938e-18 6.422480831148434e-28
3.162844764501044 2.746214626297754e-26 2.3055884388935567e-18 2.3055884382129242e-18 6.806328249209347e-28
3.1747281389236908 3.116034019111743e-26 2.6258998888130075e-18 2.6258998880918484e-18 7.211595525585334e-28
3.1986289994194426 4.147553292402208e-26 3.521480423438643e-18 3.521480422627738e-18 8.109049776896453e-28
3.2227097969389145 6.579104732974482e-26 5.6280433297798866e-18 5.6280433288544564e-18 9.254297520624219e-28
3.2348180950136065 8.884973646331125e-26 7.629137475232003e-18 7.629137474232613e-18 9.993892434032796e-28
3.240889293275058 1.0608913944890323e-25 9.126506253593665e-18 9.126506252548771e-18 1.0448927922642763e-27
3.2469718861334385 1.260325122441687e-25 1.0862519138298938e-17 1.0862519137202398e-17 1.096540069192006e-27
3.2714166318528037 2.3241359129722173e-25 2.018212129127024e-17 2.018212128993588e-17 1.3343646023226894e-27
3.2744851364798273 2.390639047303656e-25 2.0779087180831512e-17 2.0779087179472077e-17 1.3594378126417052e-27
3.2775565192852394 2.4590523240650946e-25 2.1393773444835734e-17 2.1393773443450775e-17 1.3849624735525984e-27
3.283707930232385 2.3932637208162565e-25 2.0860490325207895e-17 2.0860490323793813e-17 1.4140829354199791e-27
3.2898708863219004 2.184621888008124e-25 1.9077636415655296e-17 1.9077636414229553e-17 1.4257405175712861e-27
3.29141343181113 2.1354188528648964e-25 1.865670492580489e-17 1.8656704924376225e-17 1.4286647416798012e-27
