Dust emission spectrum from A.P. Jones, M. Kohler, N. Ysard, M. Bocchio, and L. Verstraete (2017), A&A, 602A, 46J 
inside the DustPedia framework.

lambda    nu*dP/dnu     j_nu    j_nu(carb.) j_nu(sil)
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
0.9927057738263894 1.1699871554786707e-23 3.0829826086300606e-16 3.0829825849748816e-16 2.365517868302624e-24
1.0001793341362166 1.1895496212399802e-23 3.1581290530116197e-16 3.158129024529491e-16 2.848212842529311e-24
1.0077091589558085 1.209130274122323e-23 3.234280884931911e-16 3.234280850682783e-16 3.424912822657351e-24
1.0114953028030835 1.218925633124032e-23 3.272732531241735e-16 3.2727324937034725e-16 3.7538263305098014e-24
1.0152956718711033 1.228723403846179e-23 3.311433960246869e-16 3.3114339191171213e-16 4.112974795637519e-24
1.0229392996569957 1.2483138314322856e-23 3.389558076024227e-16 3.389558026695865e-16 4.932836170786401e-24
1.0267826658714554 1.2580834413738186e-23 3.428920433698068e-16 3.4289203797012616e-16 5.399680681042763e-24
1.0306404723013447 1.267852191538727e-23 3.4685283737550053e-16 3.4685283146673814e-16 5.90876236335277e-24
1.03451277320114 1.2776194046709539e-23 3.50838131733156e-16 3.508381252694438e-16 6.463712181280882e-24
1.0383996230291617 1.2873844100364467e-23 3.548478681716495e-16 3.5484786110319405e-16 7.068455615902676e-24
1.0403485208654093 1.2922658770358137e-23 3.568618838726594e-16 3.568618764818466e-16 7.390812652397065e-24
1.0423010764483396 1.2971465436268572e-23 3.588819881017391e-16 3.588819803745041e-16 7.727235013762976e-24
1.0462171883269815 1.3069051483608517e-23 3.62940432683524e-16 3.6294042423889044e-16 8.444633503529785e-24
1.0471985131304309 1.3093441718344902e-23 3.6395883764214604e-16 3.639588290084321e-16 8.633713945022422e-24
1.048180758391296 1.3117829240118743e-23 3.6497875827957433e-16 3.649787494527277e-16 8.82684657874463e-24
1.0501480137395462 1.3166595742829802e-23 3.670231428946953e-16 3.6702313366909484e-16 9.225600581619848e-24
1.0521189612883777 1.3215350190753808e-23 3.6907357913392346e-16 3.690735694923474e-16 9.641575932676849e-24
1.0531058218030118 1.3239687509634776e-23 3.7010008212848184e-16 3.7010007227222625e-16 9.856255589936249e-24
1.0540936079674168 1.3263906401868384e-23 3.7112487249599433e-16 3.7112486242043866e-16 1.0075555723283782e-23
1.058054026499678 1.3360742124666068e-23 3.7523890424764847e-16 3.7523889324725777e-16 1.100039070057528e-23
1.0590464539527713 1.3384940607167153e-23 3.7627112498944923e-16 3.7627111374545483e-16 1.1243994303509495e-23
1.06003981227728 1.3409134716815205e-23 3.7730482894777626e-16 3.7730481745501936e-16 1.14927568813784e-23
1.0620293250338977 1.3457509432927432e-23 3.79376682708586e-16 3.793766707024097e-16 1.200617643934684e-23
1.0660195594769086 1.3554202177938256e-23 3.835381470106449e-16 3.835381339110168e-16 1.3099628080053502e-23
1.070024785945596 1.3650814293255543e-23 3.8772323649517213e-16 3.8772322220718733e-16 1.4287984832563751e-23
1.0740450607676866 1.3747339796522115e-23 3.919318907860584e-16 3.919318752070104e-16 1.557904810310723e-23
1.07808044048254 1.3843772791254208e-23 3.961640498634854e-16 3.9616403288226324e-16 1.698122217538404e-23
1.0861967418109137 1.403617801736379e-23 4.0469402872953664e-16 4.0469400857373667e-16 2.0155799946632194e-23
1.0902777775684922 1.4131774834510675e-23 4.089811599732644e-16 4.0898113802482633e-16 2.1948438046140138e-23
1.0943741465085532 1.422725005635139e-23 4.1329126118127747e-16 4.1329123728853127e-16 2.3892746120760636e-23
1.1026131145906286 1.4417814199784018e-23 4.2198013943536963e-16 4.2198011114956862e-16 2.828580099678728e-23
1.1109141095355224 1.4607828400482645e-23 4.30760204313016e-16 4.3076017086971066e-16 3.344330532105874e-23
1.1192775983109025 1.4797088478103626e-23 4.396261479883916e-16 4.3962610849810583e-16 3.94902858156691e-23
1.1277040513999907 1.4984803178256984e-23 4.485549118219991e-16 4.485548652511719e-16 4.657082709060015e-23
1.1361939428280308 1.5171827620081e-23 4.575723807613459e-16 4.57572325910606e-16 5.485073955605829e-23
1.1447477501889525 1.5358126798459892e-23 4.666781639656321e-16 4.666780994450432e-16 6.452058894405101e-23
1.1533659546722406 1.5543752950369147e-23 4.758745134166434e-16 4.758744376174394e-16 7.579920392741632e-23
1.1707974979042381 1.5913563474120176e-23 4.945596261430352e-16 4.945595219198187e-16 1.042232164471747e-22
1.1884924949847024 1.6280264833315917e-23 5.136027518720714e-16 5.136026092795531e-16 1.4259251806094105e-22
1.2064549276569216 1.6646529883418594e-23 5.330945583245865e-16 5.330943641948382e-16 1.9412974824719435e-22
1.2246888378427687 1.7009125057217374e-23 5.529389288488915e-16 5.529386658427717e-16 2.630061200439716e-22
1.2431983285522175 1.7367461877368445e-23 5.731208454859263e-16 5.731204908841e-16 3.5460182656763853e-22
1.2619875648066055 1.7721718330931495e-23 5.936498168977394e-16 5.936493410767232e-16 4.758210165269627e-22
1.3004222497298317 1.841392763905074e-23 6.356239556806102e-16 6.356231109449923e-16 8.44735618017466e-22
1.3400274889804893 1.9085468238657125e-23 6.788689724714668e-16 6.788675001569803e-16 1.472314486266938e-21
1.3808389325824078 1.973650845545968e-23 7.23407124266525e-16 7.234046037769285e-16 2.520489596599725e-21
1.4228933163050095 2.037158317021375e-23 7.694254616542882e-16 7.69421221442647e-16 4.2402116412792845e-21
1.466228494730424 2.1003685806874027e-23 8.174601704178702e-16 8.174531570790233e-16 7.013338846932378e-21
1.5108834753276823 2.1627497977119935e-23 8.673745684558325e-16 8.673631584045204e-16 1.1410051311783395e-20
1.5568984535646726 2.2239130634470228e-23 9.190677483653826e-16 9.190494702969985e-16 1.8278068383934232e-20
1.6043148490894465 2.2841809061029914e-23 9.727237800415235e-16 9.72694896138033e-16 2.8883903490694276e-20
1.6531753430134553 2.3439160560764628e-23 1.0285618362888028e-15 1.028516862612462e-15 4.497367634096739e-20
1.7035239163302658 2.403657681576256e-23 1.0869017440115356e-15 1.0868327294543389e-15 6.901455719688616e-20
1.755405889504358 2.4653537977445924e-23 1.1487518847383522e-15 1.1486474560582631e-15 1.0442868008916575e-19
1.8088679632656115 2.5288367542064738e-23 1.2142191975419236e-15 1.214063332352886e-15 1.5586518903771781e-19
1.8639582606462262 2.5940004137739872e-23 1.2834402559602894e-15 1.2832106935175157e-15 2.2956244277400278e-19
1.9207263702978936 2.6612162492950957e-23 1.3567976996905607e-15 1.3564639367136696e-15 3.3376297689137525e-19
1.979223391128241 2.73109929679767e-23 1.434834261688466e-15 1.4343550491292368e-15 4.792125592287691e-19
2.039501978296691 2.804284456646972e-23 1.5181533029511685e-15 1.5174735903511685e-15 6.797126000000658e-19
2.1016163906111602 2.882475263589174e-23 1.608008976985326e-15 1.6070561625289427e-15 9.528144563837e-19
2.1656225393682647 2.966613838708508e-23 1.705348777398264e-15 1.7040283145677321e-15 1.3204628305309927e-18
2.231578038680979 3.0566014594647304e-23 1.8105908779315416e-15 1.8087811491856876e-15 1.8097287458534654e-18
2.299542257339062 3.152857412529764e-23 1.9244877814199585e-15 1.9220341882044057e-15 2.453593215553226e-18
2.369576372248914 3.2563584415422434e-23 2.048199931603011e-15 2.0449081325894267e-15 3.2917990135838838e-18
2.4417434235010123 3.368245440623588e-23 2.183097791575644e-15 2.1787262369087007e-15 4.371554666942834e-18
2.5161083711144245 3.4906184084404334e-23 2.3313160327180117e-15 2.3255675930802104e-15 5.748439637801227e-18
2.5927381535095444 3.6269733828656725e-23 2.496160233326611e-15 2.4886731748904514e-15 7.487058436159657e-18
2.6717017477616296 3.781086248325772e-23 2.6814764772345666e-15 2.6718152883153033e-15 9.661188919263821e-18
2.753070231689431 3.958646519369529e-23 2.8929001731003954e-15 2.8805460091555155e-15 1.2354163944879126e-17
2.836916847834745 4.173376110327656e-23 3.1427046289284073e-15 3.1270450911065134e-15 1.565953782189405e-17
2.9233170693905177 4.455667861399871e-23 3.457467968286219e-15 3.4377906041413345e-15 1.9677364144883915e-17
2.967498994190263 4.6522064451315333e-23 3.664535996542315e-15 3.642587823325044e-15 2.1948173217269893e-17
3.0123486681368425 4.8711719066715206e-23 3.895005971378142e-15 3.870557475137178e-15 2.4448496240962595e-17
3.0578761833420214 5.2842406155335395e-23 4.289156711815364e-15 4.261951432889986e-15 2.7205278925376942e-17
3.1040917844459814 5.793654779289117e-23 4.773716252629749e-15 4.74350195633427e-15 3.0214296295479217e-17
3.127460860933648 6.2985230466587e-23 5.228776025243471e-15 5.196947046936493e-15 3.182897830697758e-17
3.1510058709225794 6.957387263784462e-23 5.8192206284168514e-15 5.785705948940522e-15 3.3514679476328083e-17
3.162844764501044 7.561106447928612e-23 6.3479377921343925e-15 6.313549748638737e-15 3.43880434956533e-17
3.1747281389236908 8.255754277187297e-23 6.957171874751674e-15 6.921892000989505e-15 3.5279873762166936e-17
3.1986289994194426 1.0170238344464715e-22 8.635041603285672e-15 8.597917050415184e-15 3.712455287048672e-17
3.2227097969389145 1.4644379188505003e-22 1.2527418844322059e-14 1.2488336863153363e-14 3.908198116869578e-17
3.2348180950136065 1.8868117139706716e-22 1.6201225269480013e-14 1.6161097990289023e-14 4.012727919099156e-17
3.240889293275058 2.202425339794933e-22 1.894675434368358e-14 1.8906075683170534e-14 4.0678660513040845e-17
3.2469718861334385 2.5677964607128437e-22 2.213138316541023e-14 2.2090133970895515e-14 4.124919451472102e-17
3.2714166318528037 4.505685781541975e-22 3.912606678287617e-14 3.908245759709293e-14 4.360918578323663e-17
3.2744851364798273 4.627028659129028e-22 4.021746068470191e-14 4.017357274036136e-14 4.3887944340547483e-17
3.2775565192852394 4.751774147595383e-22 4.1340470302246415e-14 4.129630214621274e-14 4.416815603367203e-17
3.283707930232385 4.632813097417915e-22 4.0381154804043696e-14 4.03364842459538e-14 4.467055808989489e-17
3.2898708863219004 4.253767147339211e-22 3.714685066521448e-14 3.710172170018448e-14 4.51289650300037e-17
3.29141343181113 4.164307088726643e-22 3.638267427983881e-14 3.6337430174892244e-14 4.524410494656232e-17
3.292184975758714 4.1203388797297924e-22 3.6006971751842943e-14 3.596166999608046e-14 4.530175576246818e-17
3.295272960557952 3.8438321669248346e-22 3.3622131673446125e-14 3.357660544207406e-14 4.5526231372070664e-17
3.3076538914384823 2.883238271587711e-22 2.5314539202668153e-14 2.5268110754999608e-14 4.642844766855001e-17
3.310756385682612 2.6869917928727955e-22 2.3613643284463517e-14 2.356698729868517e-14 4.6655985778342195e-17
3.313861789986515 2.5056347824344908e-22 2.204050767476514e-14 2.1993623355074665e-14 4.688431969048175e-17
3.3200813396944477 2.2517754520486166e-22 1.984464056218637e-14 1.97972656689242e-14 4.7374893262165896e-17
3.345076488085796 1.8030664185114436e-22 1.6009848073008173e-14 1.5960288388311067e-14 4.955968469710564e-17
3.3482140837626964 1.8206463840046578e-22 1.618110793490637e-14 1.6131252340196996e-14 4.98555947093759e-17
3.3513546224236106 1.8384080930658548e-22 1.6354291758426394e-14 1.6304138853072167e-14 5.0152905354225035e-17
3.3576445397418455 1.965317892203809e-22 1.7516081541138578e-14 1.746530723948936e-14 5.077430164921482e-17
3.3702598118196083 2.4298267399487153e-22 2.1737426266773775e-14 2.168534842227924e-14 5.207784449452443e-17
3.382922481734668 2.538241875478771e-22 2.2792632283116887e-14 2.2739284993969356e-14 5.3347289147541216e-17
3.389271646505754 2.5943105762768044e-22 2.333983479483725e-14 2.3285843589839142e-14 5.399120499810637e-17
3.395632727569191 2.6551775278781813e-22 2.3932259733286165e-14 2.387760491661509e-14 5.4654816671073385e-17
3.421196662673239 2.9484070551130774e-22 2.6775335078467737e-14 2.6717930499990788e-14 5.740457847694941e-17
3.4276182099114902 2.892622501887759e-22 2.6318045582165073e-14 2.6260024700087303e-14 5.802088207775482e-17
3.4340518103208963 2.6430313628233993e-22 2.40923183293548e-14 2.403371324550415e-14 5.860508385064842e-17
3.4469541582030403 2.2867665171623092e-22 2.0923135392904835e-14 2.0863406386412964e-14 5.972900649187542e-17
3.472904465399547 2.1889521789447846e-22 2.0178949039031442e-14 2.011663475200096e-14 6.231428703048043e-17
3.4990501388274233 2.0388464953240284e-22 1.89366925293504e-14 1.8871726647991755e-14 6.496588135864693e-17
3.5253949054701885 1.4999831070892019e-22 1.4036653316883213e-14 1.3969101823855339e-14 6.755149302787249e-17
3.5519380250092896 9.907227143987571e-23 9.340861501633473e-15 9.270703427313625e-15 7.015807431984783e-17
3.578680990867387 7.908500026651473e-23 7.512535546074087e-15 7.439519286979897e-15 7.301625909418918e-17
3.605625307711299 7.12389898789141e-23 6.818169274537745e-15 6.742137981747662e-15 7.603129279008097e-17
3.660119384959845 6.600386561618933e-23 6.4125985988280205e-15 6.330211541673472e-15 8.238705715454855e-17
3.715437065384467 6.245631189627849e-23 6.1596449209069e-15 6.0705263333999096e-15 8.911858750698697e-17
3.8285932144167436 6.174067487394116e-23 6.274513104713794e-15 6.170816846251158e-15 1.036962584626356e-16
3.94519561050918 6.274855431529992e-23 6.5711548076855044e-15 6.45139513140123e-15 1.1975967628427182e-16
4.06534921144712 6.445054874693582e-23 6.95494835862944e-15 6.81761593481885e-15 1.3733242381058934e-16
4.189162171576248 6.654365418576562e-23 7.399514955723059e-15 7.24302536534388e-15 1.5648959037918099e-16
4.316745939156006 6.890910410996078e-23 7.8959161158062e-15 7.718706404628787e-15 1.7720971117741622e-16
4.448215356677963 7.150182714534824e-23 8.442525439905874e-15 8.24326143456812e-15 1.9926400533775058e-16
4.58368876423945 7.432067324434948e-23 9.042618093842495e-15 8.819892102770725e-15 2.227259910717657e-16
4.723288106065518 7.73966974839265e-23 9.703676280132353e-15 9.455888977507154e-15 2.4778730262519516e-16
4.867139040275056 8.078953345219118e-23 1.043754320424946e-14 1.0163659845096452e-14 2.738833591530084e-16
4.940699165968905 8.269637907019136e-23 1.0845369127488699e-14 1.055796023922782e-14 2.874088882608816e-16
5.015371051989984 8.462733976679727e-23 1.12663487621467e-14 1.0965127078969922e-14 3.0122168317677914e-16
5.091171501069577 8.685741984514232e-23 1.173799943276657e-14 1.1422395039341724e-14 3.156043934248438e-16
5.129500256944802 8.798331737674748e-23 1.1979669088579458e-14 1.1656772861083259e-14 3.2289622749619983e-16
5.168117569889187 8.914035540081461e-23 1.2228584227795771e-14 1.189826671677141e-14 3.3031751102435824e-16
5.20702561229733 9.051245809816686e-23 1.2510293722274875e-14 1.2171920094839038e-14 3.38373627435836e-16
5.246226572918644 9.19029919800033e-23 1.279811847965743e-14 1.2451597967672497e-14 3.465205119849331e-16
5.265937586045735 9.260536170238531e-23 1.2944380567013664e-14 1.2593753174252962e-14 3.506273927607046e-16
5.285722656980489 9.331257288826976e-23 1.3092240339367368e-14 1.2737484101581372e-14 3.547562377859939e-16
5.305582063971359 9.40247080585982e-23 1.324172191140823e-14 1.2882815115506027e-14 3.5890679590220743e-16
5.3255160863122235 9.478150696700784e-23 1.3398455659155118e-14 1.3035347710038738e-14 3.631079491163855e-16
5.365609099470188 9.662209388119694e-23 1.3761472533890537e-14 1.3389671878099089e-14 3.7180065579145185e-16
5.406003951863644 9.850877302927073e-23 1.4135810081115666e-14 1.3755219699958006e-14 3.805903811576551e-16
5.446702915881641 1.0044387292996133e-22 1.452200462826791e-14 1.4132529416871082e-14 3.894752113968272e-16
5.487708281020852 1.0250716266811369e-22 1.4931885896536507e-14 1.453339878628426e-14 3.984871102522505e-16
5.529022354014368 1.053218710756035e-22 1.5457396411577152e-14 1.5049507128636386e-14 4.078892829407609e-16
5.570647458961463 1.0826325106165432e-22 1.6008703915638362e-14 1.5591307339168163e-14 4.1739657647020023e-16
5.612585937458331 1.1134056432209796e-22 1.6587687883159828e-14 1.616068075946056e-14 4.270071236992681e-16
5.654840148729818 1.1468354680588402e-22 1.7214360026339047e-14 1.6777598515145463e-14 4.3676151119358614e-16
5.67608639626678 1.1694893265063967e-22 1.7620356577532936e-14 1.7178495097651765e-14 4.418614798811748e-16
5.686739436050992 1.1811074188482344e-22 1.7828801922673613e-14 1.7384379441121307e-14 4.444224815523052e-16
5.6974124697621304 1.1929258003545607e-22 1.8040996669440404e-14 1.759400587759023e-14 4.469907918501646e-16
5.718818669136295 1.2171826866747068e-22 1.8477002841479998e-14 1.8024853613414547e-14 4.521492280654483e-16
5.740305295436557 1.2438086312445176e-22 1.8952128398786602e-14 1.8494756434586064e-14 4.573719642005396e-16
5.7835210386641895 1.3126364152965893e-22 2.0151445351516545e-14 1.968326460060972e-14 4.681807509068248e-16
5.827062130521658 1.3910088121613284e-22 2.151537713566474e-14 2.1036173006876818e-14 4.79204128787923e-16
5.8489554468988025 1.4461132449677265e-22 2.2451742370460454e-14 2.1966600901023364e-14 4.851414694370874e-16
5.870931020387893 1.5048136312311783e-22 2.3450879081951506e-14 2.2959759035595095e-14 4.911200463564146e-16
5.892989160043636 1.5673943070067885e-22 2.4517904003608712e-14 2.402076427509703e-14 4.971397285116758e-16
5.915130176081913 1.6383389585394262e-22 2.572394061751174e-14 2.522056481360291e-14 5.03375803908836e-16
5.95966208400165 1.8368412174638688e-22 2.905779696212769e-14 2.8540300905200124e-14 5.174960569275526e-16
6.004529249263818 2.1216403617093833e-22 3.3815838951848555e-14 3.328249896186392e-14 5.333399899846321e-16
6.027089341400364 2.3194395714340588e-22 3.7107365718875274e-14 3.6564916095768524e-14 5.424496231067512e-16
6.049734195844842 2.552097637286144e-22 4.098293074839479e-14 4.0430839665672113e-14 5.520910827226746e-16
6.095279466722835 3.2235275070005223e-22 5.2154818239308946e-14 5.1579184216101145e-14 5.756340232077789e-16
6.141167624020661 4.252676974289356e-22 6.932386701229483e-14 6.871786929883185e-14 6.059977134629607e-16
6.164241091010745 4.909940264240323e-22 8.033878466833186e-14 7.97138231873439e-14 6.249614809879779e-16
6.187401249150058 5.654553222409755e-22 9.287012067127951e-14 9.222565885405048e-14 6.444618172290411e-16
6.1990139391386085 6.017775333576715e-22 9.902116140497956e-14 9.836677151112187e-14 6.543898938576448e-16
6.204828454712694 6.208750631933419e-22 1.0225944452209633e-13 1.0160003716098915e-13 6.594073611071441e-16
6.210648424152782 6.347995212129441e-22 1.0465090026460493e-13 1.0398719600752377e-13 6.637042570811465e-16
6.233982942956859 6.81932628686714e-22 1.1284349104840756e-13 1.1216471160077977e-13 6.787794476277677e-16
6.239830258556775 6.878637563675138e-22 1.1393171527148932e-13 1.132507733639429e-13 6.809419075464024e-16
6.245683058788269 6.882373548538387e-22 1.141005179046222e-13 1.1341740900725216e-13 6.831088973700591e-16
6.257405133728602 6.866193099795521e-22 1.14045911402859e-13 1.1335896796349568e-13 6.869434393633459e-16
6.269149208991335 6.769524986644257e-22 1.1265130704586773e-13 1.1196275431004425e-13 6.885527358234364e-16
6.280915325867298 6.531885359918163e-22 1.089007637504101e-13 1.0821335685542301e-13 6.874068949870954e-16
6.304513850009849 5.947786920702992e-22 9.953514139574176e-14 9.885252324605888e-14 6.826181496828793e-16
6.32820103803542 5.227296635079132e-22 8.780653642724082e-14 8.713136400970917e-14 6.751724175316663e-16
6.3519772230701035 4.567525093320483e-22 7.701216048152435e-14 7.634359131705454e-14 6.685691644697967e-16
6.375842739491607 4.0114876127224724e-22 6.789104368882312e-14 6.722821726958778e-14 6.628264192353339e-16
6.399797922933955 3.5677732054582593e-22 6.060841597794123e-14 5.994816579957102e-14 6.602501783702147e-16
6.42384311029221 3.1979778513341922e-22 5.453054148573287e-14 5.387223799944177e-14 6.583034862910985e-16
6.447978639727206 2.9291701272592543e-22 5.0134607536994254e-14 4.9475772025545454e-14 6.588355114487999e-16
6.472204850670314 2.704757303405018e-22 4.6467572991734673e-14 4.5807709362428106e-14 6.598636293065944e-16
6.496522083828205 2.559113717847919e-22 4.413061064891927e-14 4.346770183798642e-14 6.629088109328553e-16
6.520930681187647 2.436186477103602e-22 4.216863516413421e-14 4.1502366407293956e-14 6.662687568402427e-16
6.57002334288761 2.309652045227564e-22 4.02793916731977e-14 3.9603578961598664e-14 6.758127115990442e-16
6.619489833774732 2.294180729736388e-22 4.031081512338394e-14 3.962311802065198e-14 6.876971027319467e-16
6.6693287637831435 2.337935296864784e-22 4.13889155347369e-14 4.068831193023376e-14 7.006036045031398e-16
6.719538636694507 2.393205653442764e-22 4.2686338951846115e-14 4.197317835460192e-14 7.131605972441958e-16
6.770126513364129 2.536758491058794e-22 4.558745422024953e-14 4.4860648754272864e-14 7.268054659766807e-16
6.8210952395837445 2.7558066649368168e-22 4.989675386268377e-14 4.915469796441021e-14 7.420558982735789e-16
6.872447682569556 3.0324389204697145e-22 5.5318823802668623e-14 5.455994602293381e-14 7.588777797348238e-16
6.924186731123532 3.3818858726023275e-22 6.215801715043944e-14 6.13808149281557e-14 7.772022222837508e-16
6.976315295795916 3.664904266402613e-22 6.786692436929889e-14 6.707105566078779e-14 7.958687085111038e-16
7.028836309048954 3.706105220599289e-22 6.914656455525073e-14 6.833298696577003e-14 8.135775894806921e-16
7.081752725421856 3.584329951935172e-22 6.737800888036025e-14 6.654709227157232e-14 8.309166087879432e-16
7.135067521697011 3.504904276157019e-22 6.638098335562429e-14 6.553088779812464e-14 8.500955574996114e-16
7.1887836970674375 3.574984057150298e-22 6.821799624023617e-14 6.734560099790843e-14 8.723952423277201e-16
7.242904273305506 3.817421985567372e-22 7.339261276377765e-14 7.249393967950279e-14 8.986730842748618e-16
7.297432294932914 4.199249591980937e-22 8.134131629977045e-14 8.041069647307637e-14 9.306198266940933e-16
7.352370829391971 4.635555688730644e-22 9.046876029343933e-14 8.949628843481122e-14 9.724718586281069e-16
7.379995003818881 4.906946419214264e-22 9.612510266308322e-14 9.512800318212884e-14 9.970994809543567e-16
7.407722967218148 5.205481066125682e-22 1.0235640794239255e-13 1.0133355382867114e-13 1.022854113721465e-15
7.463496598684601 5.961258293697459e-22 1.180999495104506e-13 1.1701899043318771e-13 1.080959077262895e-15
7.519690156487492 6.937057813139296e-22 1.3846649310778567e-13 1.373173016283379e-13 1.1491914794477782e-15
7.533803324048627 7.220700202716375e-22 1.4439861419514753e-13 1.4323009186344494e-13 1.168522331702583e-15
7.547942979602549 7.516640137038075e-22 1.5059890092521737e-13 1.4941071751910065e-13 1.1881834061167297e-15
7.57630195363571 8.139253992680167e-22 1.636859146248065e-13 1.6245716166610867e-13 1.2287529586978549e-15
7.590521371821866 8.453576500925772e-22 1.703262275577928e-13 1.6907619963572264e-13 1.2500279220701675e-15
7.604767477414989 8.780630872887851e-22 1.772478977859041e-13 1.7597622273018703e-13 1.2716750557170445e-15
7.633339951266878 9.43638757785139e-22 1.912008450601121e-13 1.8988575206577095e-13 1.3150929943411839e-15
7.662019777021956 9.94268476162956e-22 2.0221639872903705e-13 2.0086196509814094e-13 1.3544336308960988e-15
7.690807358020558 1.0284953026120592e-21 2.099634395845101e-13 2.085756137413097e-13 1.3878258432004064e-15
7.719703099118437 1.0452642815024049e-21 2.1418849572164172e-13 2.1277372649667726e-13 1.4147692249644879e-15
7.748707406692464 1.0409960849697782e-21 2.1411534420528456e-13 2.1267515775204007e-13 1.440186453244464e-15
7.777823177463063 1.0207623589881145e-21 2.1074250865202229e-13 2.092524930986315e-13 1.4900155533908148e-15
7.807048350752435 9.905672008066527e-22 2.0527697812010003e-13 2.0373014806204158e-13 1.5468300580585184e-15
7.836380830085272 9.493959392422267e-22 1.9748419154471779e-13 1.9588138863271314e-13 1.6028029120047129e-15
7.851088371676256 9.211129715263094e-22 1.9196064349847498e-13 1.9033356713243602e-13 1.627076366038979e-15
7.86582351679805 8.912120278311707e-22 1.8607784604726435e-13 1.8442805808889734e-13 1.6497879583669953e-15
7.89537682495964 8.254673768231512e-22 1.7299844912509528e-13 1.7130938115165484e-13 1.689067973440422e-15
7.9250411701946435 7.54833714438178e-22 1.5878967127981193e-13 1.5705917713141928e-13 1.7304941483926506e-15
7.939915112024199 7.175098244682773e-22 1.512213616677707e-13 1.4946891271463686e-13 1.752448953133835e-15
7.954816969689239 6.822217025357402e-22 1.4405394475834496e-13 1.4227839976122e-13 1.7755449971250015e-15
7.9847046421970465 6.172067478289475e-22 1.308154244159393e-13 1.2898958933756182e-13 1.825835078377488e-15
8.044817289139356 5.080212343048212e-22 1.0848444797103037e-13 1.0653758150158468e-13 1.946866469445709e-15
8.07504310897143 4.676472613065901e-22 1.0023806579680364e-13 9.821809944171828e-14 2.019966355085371e-15
8.105382492623747 4.319740102226496e-22 9.293954998082302e-14 9.084153540390247e-14 2.098014576920537e-15
8.135835866775926 4.037340803928527e-22 8.719006924918683e-14 8.501381877029433e-14 2.1762504788925053e-15
8.166403659710703 3.8248234916496485e-22 8.29109085301276e-14 8.064979827641599e-14 2.261110253711601e-15
8.197086301319933 3.667760668881546e-22 7.980496833170248e-14 7.745468707583357e-14 2.3502812558689005e-15
