Dust emission spectrum from A.P. Jones, M. Kohler, N. Ysard, M. Bocchio, and L. Verstraete (2017), A&A, 602A, 46J 
inside the DustPedia framework.

lambda    nu*dP/dnu     j_nu    j_nu(carb.) j_nu(sil)
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
0.9927057738263894 9.014957161514437e-26 2.3754924159935104e-18 2.375492262230906e-18 1.5376260464039837e-25
1.0001793341362166 9.164637610412815e-26 2.4331148344696668e-18 2.433114649313693e-18 1.8515597363531401e-25
1.0077091589558085 9.314280277343917e-26 2.491460126559043e-18 2.4914599038911786e-18 2.2266786493796877e-25
1.0114953028030835 9.389071494559582e-26 2.520901922428673e-18 2.52090167836437e-18 2.440643033945377e-25
1.0152956718711033 9.46383419983997e-26 2.5505221000428717e-18 2.5505218326137797e-18 2.6742909232058246e-25
1.0229392996569957 9.613175793584284e-26 2.6102745020455013e-18 2.6102741812741253e-18 3.207713755529395e-25
1.0267826658714554 9.687576223950807e-26 2.6403596911695103e-18 2.64035934002108e-18 3.5114843085332457e-25
1.0306404723013447 9.761919439737319e-26 2.6706184510314197e-18 2.6706180667553646e-18 3.8427605479211053e-25
1.03451277320114 9.836199333707199e-26 2.70104992533478e-18 2.7010495049438373e-18 4.203909417656988e-25
1.0383996230291617 9.910409845815925e-26 2.731653249083191e-18 2.731652789334182e-18 4.597490087369553e-25
1.0403485208654093 9.947487203203717e-26 2.747019081922311e-18 2.747018601192488e-18 4.80729822357906e-25
1.0423010764483396 9.984544964799251e-26 2.76242754904117e-18 2.7624270464143138e-18 5.026268560327433e-25
1.0462171883269815 1.0058598729743993e-25 2.793371944201139e-18 2.7933713948778072e-18 5.493233308721284e-25
1.0471985131304309 1.0077098765787197e-25 2.8011345164215755e-18 2.8011339547901913e-18 5.616313837579294e-25
1.048180758391296 1.0095593255817068e-25 2.808907650158133e-18 2.8089070759546967e-18 5.7420343583433415e-25
1.0501480137395462 1.0132565231641549e-25 2.824485546256563e-18 2.824484946095364e-18 6.00161200207837e-25
1.0521189612883777 1.0169513926953531e-25 2.840105520396301e-18 2.8401048931553e-18 6.2724100082438745e-25
1.0531058218030118 1.0187951799769386e-25 2.8479235594282363e-18 2.8479229182113178e-18 6.412169203424902e-25
1.0540936079674168 1.0206293424908774e-25 2.855726835830517e-18 2.8557261803366303e-18 6.55493886899438e-25
1.058054026499678 1.0279593477005372e-25 2.887042767857611e-18 2.887042052151974e-18 7.157056369231879e-25
1.0590464539527713 1.0297901432201602e-25 2.8948973855365033e-18 2.894896653970241e-18 7.3156626350321705e-25
1.06003981227728 1.0316202386784474e-25 2.902762228240799e-18 2.9027614804777202e-18 7.477630796262965e-25
1.0620293250338977 1.0352782941001972e-25 2.9185225308848174e-18 2.918521749692301e-18 7.81192515166377e-25
1.0660195594769086 1.0425856171066938e-25 2.9501651992170302e-18 2.9501643468244343e-18 8.5239259564066e-25
1.070024785945596 1.049880758198802e-25 2.9819698426632498e-18 2.9819689128850634e-18 9.29778186704821e-25
1.0740450607676866 1.0571631650608013e-25 3.0139355270499328e-18 3.0139345131916074e-18 1.0138583257401086e-24
1.07808044048254 1.0644322917244254e-25 3.0460613147408877e-18 3.046060209559446e-18 1.1051814412872557e-24
1.0861967418109137 1.078916091269801e-25 3.1107535049566592e-18 3.110752192991996e-18 1.3119646633613953e-24
1.0902777775684922 1.0861013663844793e-25 3.143235735597201e-18 3.1432343068516834e-18 1.4287455176123926e-24
1.0943741465085532 1.0932707475471399e-25 3.175871965957634e-18 3.175870410540881e-18 1.5554167527037489e-24
1.1026131145906286 1.1075597998367696e-25 3.241602591709993e-18 3.2416007500524163e-18 1.841657577627435e-24
1.1109141095355224 1.1217792651988113e-25 3.3079377182112806e-18 3.3079355404496356e-18 2.177761645443966e-24
1.1192775983109025 1.1359125556715735e-25 3.374831893723613e-18 3.3748293218289e-18 2.571894713745383e-24
1.1277040513999907 1.1498974672759066e-25 3.442101647265551e-18 3.4420986137963198e-18 3.033469231208331e-24
1.1361939428280308 1.1637997437820064e-25 3.509943777550868e-18 3.509940204231777e-18 3.573319090321313e-24
1.1447477501889525 1.177615937904554e-25 3.578350738796306e-18 3.578346534897969e-18 4.203898336466756e-24
1.1533659546722406 1.1913496546329863e-25 3.647336257966545e-18 3.647331318455413e-18 4.9395111324323076e-24
1.1707974979042381 1.2186138829054677e-25 3.787192147896725e-18 3.7871853540272186e-18 6.793869506044385e-24
1.1884924949847024 1.2455062977729651e-25 3.9292693857234944e-18 3.929260087798574e-18 9.297924921347431e-24
1.2064549276569216 1.2722316224653867e-25 4.074241055730923e-18 4.074228393187059e-18 1.2662543864557624e-23
1.2246888378427687 1.2985298000810395e-25 4.221308705297029e-18 4.221291544512769e-18 1.716078426128998e-23
1.2431983285522175 1.3243520989647554e-25 4.370320775937983e-18 4.370297630927642e-18 2.3145010341055324e-23
1.2619875648066055 1.3497041424223212e-25 4.521297551697494e-18 4.521266484094156e-18 3.1067603336790885e-23
1.3004222497298317 1.3986636545767294e-25 4.827998361975694e-18 4.8279431684888835e-18 5.519348681061277e-23
1.3400274889804893 1.4453518159111617e-25 5.141107830616253e-18 5.141011563062645e-18 9.626755360563677e-23
1.3808389325824078 1.4897564036296404e-25 5.460440980426993e-18 5.460276055756214e-18 1.6492467077964476e-22
1.4228933163050095 1.5322230575286157e-25 5.7871370307638684e-18 5.78685936750953e-18 2.776632543381166e-22
1.466228494730424 1.5737754052288003e-25 6.12510929170701e-18 6.1246496763634434e-18 4.596153435674363e-22
1.5108834753276823 1.6140401137118867e-25 6.473135952121269e-18 6.472387602181764e-18 7.483499395063531e-22
1.5568984535646726 1.652804841935857e-25 6.8304811439477196e-18 6.8292813608124845e-18 1.1997831352354854e-21
1.6043148490894465 1.6904667308100053e-25 7.198892101910437e-18 7.196994566800837e-18 1.897535109602067e-21
1.6531753430134553 1.7275187765689193e-25 7.580731743548197e-18 7.577774671239338e-18 2.9570723088590348e-21
1.7035239163302658 1.7646878030481912e-25 7.979681405844622e-18 7.9751396640635e-18 4.541741781122831e-21
1.755405889504358 1.8038867128605506e-25 8.405358545896249e-18 8.398480129321038e-18 6.878416575210177e-21
1.8088679632656115 1.8455221310407278e-25 8.861261594963242e-18 8.850985838190722e-18 1.0275756772519412e-20
1.8639582606462262 1.8902164440026364e-25 9.352272512484132e-18 9.337123970905218e-18 1.5148541578914357e-20
1.9207263702978936 1.9391241562204132e-25 9.886453967320981e-18 9.864408306905718e-18 2.204566041526334e-20
1.979223391128241 1.9937822289464901e-25 1.047470905137857e-17 1.0443025188829198e-17 3.168386254937204e-20
2.039501978296691 2.0559693800132785e-25 1.1130385498644009e-17 1.1085400193402834e-17 4.498530524117083e-20
2.1016163906111602 2.128498873185949e-25 1.1873979766002845e-17 1.181085496731397e-17 6.312479868887643e-20
2.1656225393682647 2.213871658498148e-25 1.2726372663926107e-17 1.2638798588040286e-17 8.757407588582168e-20
2.231578038680979 2.314085298705843e-25 1.370758271288011e-17 1.3587430301654292e-17 1.201524112258179e-19
2.299542257339062 2.4317824961886974e-25 1.48434739940587e-17 1.4680392886038793e-17 1.6308110801990604e-19
2.369576372248914 2.570342342220962e-25 1.6167062392062536e-17 1.5948019299845244e-17 2.1904309221729016e-19
2.4417434235010123 2.7335365150703433e-25 1.7717169471285998e-17 1.7425936160218334e-17 2.912333110676591e-19
2.5161083711144245 2.9261804245557844e-25 1.954338899347185e-17 1.915996577383253e-17 3.8342321963932776e-19
2.5927381535095444 3.154460024241317e-25 2.1709664888437625e-17 2.1209655513861572e-17 5.000093745760619e-19
2.6717017477616296 3.425156478100729e-25 2.4290576632420095e-17 2.3644547785648042e-17 6.46028846772057e-19
2.753070231689431 3.7468525870098426e-25 2.7381253780821905e-17 2.6554062656793433e-17 8.271911240284768e-19
2.836916847834745 4.1349937375841905e-25 3.113801300471707e-17 3.0088083352816804e-17 1.049929651900271e-18
2.9233170693905177 4.618992231456191e-25 3.584202903536271e-17 3.452086418293273e-17 1.3211648524299788e-18
2.967498994190263 4.921196898844849e-25 3.8764193710194384e-17 3.7289448973361514e-17 1.4747447368328708e-18
3.0123486681368425 5.254183998209554e-25 4.20126376975464e-17 4.036865167820084e-17 1.643986019345557e-18
3.0578761833420214 5.763071434163244e-25 4.677818123922972e-17 4.494745039658129e-17 1.830730842648422e-18
3.1040917844459814 6.367091213911431e-25 5.2462026074592105e-17 5.04272585108042e-17 2.034767563787898e-18
3.127460860933648 6.884231369472753e-25 5.71500710091451e-17 5.5005732863928206e-17 2.1443381452168775e-18
3.1510058709225794 7.5356204089464395e-25 6.302859977325339e-17 6.076981183435141e-17 2.258787938901991e-18
3.162844764501044 8.0923520477360985e-25 6.793945799447514e-17 6.562135034571216e-17 2.318107648762976e-18
3.1747281389236908 8.728321209479926e-25 7.355406761583125e-17 7.117536978258565e-17 2.3786978332456146e-18
3.1986289994194426 1.0450283796902665e-24 8.872814214969723e-17 8.622406856252334e-17 2.5040735871739405e-18
3.2227097969389145 1.4339672637062348e-24 1.226676002462096e-16 1.2003042469468847e-16 2.637175551521092e-18
3.2348180950136065 1.796796011087736e-24 1.5428299879310592e-16 1.515747281689506e-16 2.7082706241553387e-18
3.240889293275058 2.066521126484164e-24 1.77776142610007e-16 1.750303697485724e-16 2.7457728614346416e-18
3.2469718861334385 2.3781852081089945e-24 2.0497157342587716e-16 2.0218699518020158e-16 2.7845782456756502e-18
3.2714166318528037 4.031399312688674e-24 3.500750082992194e-16 3.4712986139986716e-16 2.945146899352197e-18
3.2744851364798273 4.135635400159656e-24 3.5946341889200803e-16 3.564992917095109e-16 2.9641271824971285e-18
3.2775565192852394 4.242788073285703e-24 3.6912287683359865e-16 3.661396690728012e-16 2.9832077607974375e-18
3.283707930232385 4.144943379577406e-24 3.6128718501076303e-16 3.5826973867893122e-16 3.017446331831905e-18
3.2898708863219004 3.8268569647201024e-24 3.3418774291515666e-16 3.3113903017710856e-16 3.0487127380481754e-18
3.29141343181113 3.751854556404894e-24 3.277916334281389e-16 3.247350666690519e-16 3.0565667590869354e-18
3.292184975758714 3.715002695683923e-24 3.246480472263574e-16 3.215875478340339e-16 3.0604993923236236e-18
3.295272960557952 3.4819964105750144e-24 3.045714191431013e-16 3.0149560232022044e-16 3.075816822880963e-18
3.3076538914384823 2.674389616856517e-24 2.348086922481163e-16 2.3167129756318025e-16 3.137394684936021e-18
3.310756385682612 2.5099665203306988e-24 2.2057921510682165e-16 2.1742628766484653e-16 3.1529274419751667e-18
3.313861789986515 2.3582465172902343e-24 2.0744024958347062e-16 2.0427173389837995e-16 3.168515685090652e-18
3.3200813396944477 2.146749874933103e-24 1.8919062114389817e-16 1.859886260124391e-16 3.2019951314590135e-18
3.345076488085796 1.7794658093502654e-24 1.5800292749243203e-16 1.5465185836229419e-16 3.351069130137829e-18
3.3482140837626964 1.795951862099651e-24 1.596163383611575e-16 1.5624507944489073e-16 3.3712589162667486e-18
3.3513546224236106 1.812601593967833e-24 1.612471976235844e-16 1.578556518308513e-16 3.3915457927330367e-18
3.3576445397418455 1.9232386443984106e-24 1.714104626635022e-16 1.6797652053973442e-16 3.4339421237677876e-18
3.3702598118196083 2.3234798199129806e-24 2.0786038130752164e-16 2.0433749800041654e-16 3.52288330710503e-18
3.382922481734668 2.4217244134060306e-24 2.1746341268362805e-16 2.1385386487394186e-16 3.609547809686241e-18
3.389271646505754 2.472484222484057e-24 2.224381838216055e-16 2.1878466603778675e-16 3.653517783818742e-18
3.395632727569191 2.5272012217268182e-24 2.277875411403347e-16 2.240887078762565e-16 3.698833264078068e-18
3.421196662673239 2.787799082114294e-24 2.5316807740507945e-16 2.4928141587982364e-16 3.886661525255854e-18
3.4276182099114902 2.7437117966433097e-24 2.496320625358412e-16 2.457032488915854e-16 3.92881364425598e-18
3.4340518103208963 2.5356308428486782e-24 2.311331840057413e-16 2.271643876594131e-16 3.968796346328165e-18
3.4469541582030403 2.2409050153948952e-24 2.0503518259454632e-16 2.0098941154324356e-16 4.0457710513027316e-18
3.472904465399547 2.1724865331241418e-24 2.0027159780634e-16 1.9604883900278588e-16 4.222758803554102e-18
3.4990501388274233 2.0598369877367338e-24 1.9131651052108583e-16 1.8691209661773252e-16 4.4044139033532704e-18
3.5253949054701885 1.6169840827780038e-24 1.5131533736348583e-16 1.4673358900548243e-16 4.58174835800343e-18
3.5519380250092896 1.2004969160902483e-24 1.131868207255386e-16 1.0842613590044498e-16 4.760684825093568e-18
3.578680990867387 1.046756618663568e-24 9.943473831064742e-17 9.447781245146795e-17 4.9569258591794535e-18
3.605625307711299 9.961762442421817e-25 9.534242796060239e-17 9.017838632402116e-17 5.1640416365812264e-18
3.660119384959845 9.846805296373713e-25 9.566653294768638e-17 9.006542221715357e-17 5.6011107305327994e-18
3.715437065384467 9.89252640925685e-25 9.756331778429446e-17 9.149861279071931e-17 6.064704993575122e-18
3.8285932144167436 1.0570222069994571e-24 1.0742188522125919e-16 1.0035080540040824e-16 7.071079820850955e-18
3.94519561050918 1.1459021391314082e-24 1.2000117664630322e-16 1.1181743253646157e-16 8.183744109841671e-18
4.06534921144712 1.247256543886902e-24 1.3459318844214585e-16 1.2518783843746316e-16 9.405350004682671e-18
4.189162171576248 1.3585666222637808e-24 1.5106976259108698e-16 1.4032757980697005e-16 1.0742182784116942e-17
4.316745939156006 1.4787998192800778e-24 1.6944755668963967e-16 1.5725354403020699e-16 1.2194012659432702e-17
4.448215356677963 1.6074060958042422e-24 1.897932877785203e-16 1.7604697329209772e-16 1.3746314486422618e-17
4.58368876423945 1.7443620912265444e-24 2.1223704683726525e-16 1.9683149142619552e-16 1.540555541106971e-17
4.723288106065518 1.8899384202433605e-24 2.3695262479687804e-16 2.197660318085867e-16 1.7186592988291285e-17
4.867139040275056 2.0442869523073204e-24 2.6411012014592097e-16 2.4505827278195545e-16 1.905184736396545e-17
4.940699165968905 2.125588020830983e-24 2.787641606328775e-16 2.5874135684693163e-16 2.0022803785945825e-17
5.015371051989984 2.2085661789846718e-24 2.940240932220042e-16 2.7300669826958225e-16 2.1017394952421812e-17
5.091171501069577 2.2958140214254118e-24 3.1025862533419657e-16 2.882029390463493e-16 2.2055686287847264e-17
5.129500256944802 2.3400712501536514e-24 3.186203936878141e-16 2.9603702676681864e-16 2.2583366920995434e-17
5.168117569889187 2.3849902523006423e-24 3.2718126432849916e-16 3.0406016792444703e-16 2.3121096404052126e-17
5.20702561229733 2.4324566396237393e-24 3.3620506688025765e-16 3.125011513351124e-16 2.370391554514526e-17
5.246226572918644 2.4804516119328696e-24 3.4541980547794764e-16 3.2112557781110353e-16 2.4294227666844207e-17
5.265937586045735 2.5046478105409193e-24 3.50099755024704e-16 3.255075927069777e-16 2.4592162317726284e-17
5.285722656980489 2.5289767811208604e-24 3.548286239064382e-16 3.299366917808671e-16 2.4891932125571165e-17
5.305582063971359 2.5534387688263253e-24 3.596068181730965e-16 3.3441329435042195e-16 2.5193523822674525e-17
5.3255160863122235 2.578408645151835e-24 3.644877044978229e-16 3.389887519424089e-16 2.5498952555413943e-17
5.365609099470188 2.6316980033208963e-24 3.7482151685436494e-16 3.486905111520593e-16 2.6131005702305644e-17
