Dust emission spectrum from A.P. Jones, M. Kohler, N. Ysard, M. Bocchio, and L. Verstraete (2017), A&A, 602A, 46J 
inside the DustPedia framework.

lambda    nu*dP/dnu     j_nu    j_nu(carb.) j_nu(sil)
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
0.9927057738263894 2.532903851633257e-26 6.674345515120303e-19 6.674345515120303e-19 3.033708664160497e-41
1.0001793341362166 2.5745766262356506e-26 6.835229987332429e-19 6.835229987332429e-19 4.2776210422391477e-41
1.0077091589558085 2.616185192123682e-26 6.997986850068341e-19 6.997986850068341e-19 6.018985404767968e-41
1.0114953028030835 2.6369602683191906e-26 7.080059208863972e-19 7.080059208863972e-19 7.134127231804733e-41
1.0152956718711033 2.657713154908034e-26 7.162589700992676e-19 7.162589700992676e-19 8.451397333337049e-41
1.0229392996569957 2.699123804730969e-26 7.328955796330429e-19 7.328955796330429e-19 1.1841596648005053e-40
1.0267826658714554 2.719731160886313e-26 7.412657575037156e-19 7.412657575037156e-19 1.4005597815721877e-40
1.0306404723013447 2.7403072116413027e-26 7.496799216671932e-19 7.496799216671932e-19 1.6556176559053722e-40
1.03451277320114 2.760849970812332e-26 7.581377069056013e-19 7.581377069056013e-19 1.956071998271004e-40
1.0383996230291617 2.7813574634933165e-26 7.666387435249182e-19 7.666387435249182e-19 2.3098056896145184e-40
1.0403485208654093 2.79159737091859e-26 7.709053643705879e-19 7.709053643705879e-19 2.5094744297058543e-40
1.0423010764483396 2.8018277264329705e-26 7.751826574423604e-19 7.751826574423604e-19 2.7260346517244127e-40
1.0462171883269815 2.822258808403785e-26 7.83769070273899e-19 7.83769070273899e-19 3.2155269682607733e-40
1.0471985131304309 2.827360229384721e-26 7.859222691927729e-19 7.859222691927729e-19 3.3507772890027864e-40
1.048180758391296 2.8324590501438874e-26 7.880780943828633e-19 7.880780943828633e-19 3.4915980519396143e-40
1.0501480137395462 2.842648770562414e-26 7.923975994217972e-19 7.923975994217972e-19 3.790856947464762e-40
1.0521189612883777 2.852827729296695e-26 7.967275369219535e-19 7.967275369219535e-19 4.115205946556586e-40
1.0531058218030118 2.857905245192366e-26 7.988942074285343e-19 7.988942074285343e-19 4.2874231146147915e-40
1.0540936079674168 2.862954252468156e-26 8.010562648115798e-19 8.010562648115798e-19 4.466689203414026e-40
1.058054026499678 2.8831208258648826e-26 8.097297960072359e-19 8.097297960072359e-19 5.260119662779176e-40
1.0590464539527713 2.888154957844527e-26 8.119044731136953e-19 8.119044731136953e-19 5.479124370179299e-40
1.06003981227728 2.893186026490721e-26 8.140816554481197e-19 8.140816554481197e-19 5.707053062114159e-40
1.0620293250338977 2.903238856654073e-26 8.184435106938627e-19 8.184435106938627e-19 6.19111759328736e-40
1.0660195594769086 2.923306471700674e-26 8.271970069365229e-19 8.271970069365229e-19 7.282924495641075e-40
1.070024785945596 2.943321812290256e-26 8.359898791325903e-19 8.359898791325903e-19 8.562601171334862e-40
1.0740450607676866 2.9632830344330874e-26 8.448217180995467e-19 8.448217180995467e-19 1.0061637061103322e-39
1.07808044048254 2.9831883091597244e-26 8.5369211116260215e-19 8.5369211116260215e-19 1.1816653772311793e-39
1.0861967418109137 3.022788431894354e-26 8.715367010784895e-19 8.715367010784895e-19 1.627174123287359e-39
1.0902777775684922 3.042399328157251e-26 8.804867193984817e-19 8.804867193984817e-19 1.9078570617045064e-39
1.0943741465085532 3.06194571870063e-26 8.89472949964394e-19 8.89472949964394e-19 2.235736212965347e-39
1.1026131145906286 3.100838041807803e-26 9.07552317651698e-19 9.07552317651698e-19 3.0652021825340885e-39
1.1109141095355224 3.139451689999361e-26 9.257713154477405e-19 9.257713154477405e-19 4.193249362740832e-39
1.1192775983109025 3.17773719582194e-26 9.441157054550992e-19 9.441157054550992e-19 5.723946639807085e-39
1.1277040513999907 3.215515904431422e-26 9.62532130597022e-19 9.62532130597022e-19 7.796339966067897e-39
1.1361939428280308 3.252971387040697e-26 9.8107485755154e-19 9.8107485755154e-19 1.0596054878834994e-38
1.1447477501889525 3.290091178001612e-26 9.997402224751044e-19 9.997402224751044e-19 1.437004916034342e-38
1.1533659546722406 3.326883463650906e-26 1.0185307592791823e-18 1.0185307592791823e-18 1.9446276480670487e-38
1.1707974979042381 3.3996055136991405e-26 1.0565249163853943e-18 1.0565249163853943e-18 3.538376709901671e-38
1.1884924949847024 3.4708610437362567e-26 1.0949722266068491e-18 1.0949722266068491e-18 6.383573363876215e-38
1.2064549276569216 3.5412113960940956e-26 1.1340504828067433e-18 1.1340504828067433e-18 1.1419999432664507e-37
1.2246888378427687 3.60988410910632e-26 1.173514478753811e-18 1.173514478753811e-18 2.025891673958738e-37
1.2431983285522175 3.676718503230538e-26 1.2133056816615992e-18 1.2133056816615992e-18 3.5640577416183845e-37
1.2619875648066055 3.741690112583802e-26 1.2534076034525838e-18 1.2534076034525838e-18 6.218489490832986e-37
1.3004222497298317 3.8649616539672524e-26 1.3341326539367147e-18 1.3341326539367147e-18 1.8472075873205748e-36
1.3400274889804893 3.9792202636140476e-26 1.4154062859855617e-18 1.4154062859855617e-18 5.313583402643546e-36
1.3808389325824078 4.084046446194626e-26 1.4969356417220274e-18 1.4969356417220274e-18 1.481193413970586e-35
1.4228933163050095 4.1799620200601035e-26 1.5787527067040367e-18 1.5787527067040367e-18 4.0042285608188675e-35
1.466228494730424 4.2693023842662686e-26 1.6616058184728378e-18 1.6616058184728378e-18 1.0507313588793432e-34
1.5108834753276823 4.350319653635247e-26 1.7447032644315543e-18 1.744703264431554e-18 2.6780462474272427e-34
1.5568984535646726 4.4216019973957225e-26 1.8272979545412745e-18 1.8272979545412738e-18 6.6343230414278245e-34
1.6043148490894465 4.483287776131568e-26 1.9092185828892577e-18 1.909218582889256e-18 1.5987103203448472e-33
1.6531753430134553 4.535573169690674e-26 1.990309105117151e-18 1.9903091051171473e-18 3.750240184044495e-33
1.7035239163302658 4.5790946146222697e-26 2.0706051284985692e-18 2.0706051284985607e-18 8.570432303111554e-33
