Dust emission spectrum from A.P. Jones, M. Kohler, N. Ysard, M. Bocchio, and L. Verstraete (2017), A&A, 602A, 46J 
inside the DustPedia framework.

lambda    nu*dP/dnu     j_nu    j_nu(carb.) j_nu(sil)
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
0.9927057738263894 1.1073949037744256e-21 2.918048470220452e-14 2.918048395153197e-14 7.506725447161398e-22
1.0001793341362166 1.1260134743470699e-21 2.989447269724805e-14 2.9894471793883806e-14 9.033642366894566e-22
1.0077091589558085 1.1447059718976746e-21 3.061953474337958e-14 3.061953365771351e-14 1.0856660776557888e-21
1.0114953028030835 1.1540790856083314e-21 3.098623955766605e-14 3.0986238368080893e-14 1.189585150566369e-21
1.0152956718711033 1.163469666391968e-21 3.1355738426951744e-14 3.135573712393576e-14 1.3030159823988892e-21
1.0229392996569957 1.1822927909615324e-21 3.2102905350578645e-14 3.210290378876734e-14 1.5618112925589073e-21
1.0267826658714554 1.19170395192504e-21 3.248002395780955e-14 3.248002224871499e-14 1.709094558123042e-21
1.0306404723013447 1.2011308597231558e-21 3.285995398632594e-14 3.285995211668318e-14 1.869642772371959e-21
1.03451277320114 1.2105732239309776e-21 3.324270488201542e-14 3.324270283742548e-14 2.0445899462557595e-21
1.0383996230291617 1.220030762966022e-21 3.362828631193906e-14 3.3628284076777614e-14 2.2351614563797445e-21
1.0403485208654093 1.2247651375218048e-21 3.382214156115762e-14 3.382213922444168e-14 2.3367159330786063e-21
1.0423010764483396 1.2295032043104884e-21 3.4016708174441837e-14 3.401670573176091e-14 2.4426809213684165e-21
1.0462171883269815 1.2389902847318914e-21 3.4407980609401776e-14 3.440797794082421e-14 2.6685775560540433e-21
1.0471985131304309 1.2413643122472883e-21 3.4506245332191874e-14 3.450624260409056e-14 2.728101318858096e-21
1.048180758391296 1.2437392349291476e-21 3.460468902886243e-14 3.4604686239967695e-14 2.788894739535688e-21
1.0501480137395462 1.2484917505019297e-21 3.4802114008615786e-14 3.4802111094221754e-14 2.914394033640779e-21
1.0521189612883777 1.2532478012548306e-21 3.5000256888724714e-14 3.500025384343732e-14 3.045287378738757e-21
1.0531058218030118 1.2556239927031266e-21 3.5099509900346474e-14 3.509950678751666e-14 3.112829811612196e-21
1.0540936079674168 1.2579907359660948e-21 3.519865395165895e-14 3.519865076983962e-14 3.1818193193879666e-21
1.058054026499678 1.2674659480435996e-21 3.559701467757909e-14 3.5597011204890114e-14 3.472688973691657e-21
1.0590464539527713 1.2698367935588903e-21 3.569705185016304e-14 3.569704830087741e-14 3.549285616851096e-21
1.06003981227728 1.2722084493106137e-21 3.579726816758118e-14 3.5797264540084686e-14 3.62749650004275e-21
1.0620293250338977 1.2769541783276554e-21 3.599823894304576e-14 3.599823515415492e-14 3.788890845097976e-21
1.0660195594769086 1.2864552163700569e-21 3.640233806618651e-14 3.6402333933672895e-14 4.132513626341281e-21
1.070024785945596 1.2959688623981125e-21 3.680932367340325e-14 3.680931916759541e-14 4.505807833714948e-21
1.0740450607676866 1.3054949275191947e-21 3.7219207710545605e-14 3.721920279934813e-14 4.9111974761781075e-21
1.07808044048254 1.3150332339226904e-21 3.7632002454201704e-14 3.763199710290921e-14 5.35129249761563e-21
1.0861967418109137 1.3341313132404548e-21 3.846595386162761e-14 3.8465947514578326e-14 6.3470492783032645e-21
1.0902777775684922 1.3436575866883375e-21 3.88861728159357e-14 3.8886165906949516e-14 6.908986174461536e-21
1.0943741465085532 1.3531949320099734e-21 3.930932807530476e-14 3.9309320557098255e-14 7.51820650758347e-21
1.1026131145906286 1.3723023837926842e-21 4.016450366443214e-14 4.016449477062818e-14 8.893803958621452e-21
1.1109141095355224 1.3914528839698498e-21 4.103159704223963e-14 4.1031586534872207e-14 1.0507367428443758e-20
1.1192775983109025 1.4106308499396362e-21 4.191028577751875e-14 4.191027337997555e-14 1.2397543199331162e-20
1.1277040513999907 1.4297669571434872e-21 4.2798626298814256e-14 4.279861168999643e-14 1.460881782511992e-20
1.1361939428280308 1.4489427680590837e-21 4.3699164568031776e-14 4.369914737570164e-14 1.719233013443167e-20
1.1447477501889525 1.468158362483823e-21 4.461204533637831e-14 4.4612025129592145e-14 2.020678616421306e-20
1.1533659546722406 1.4874208842659178e-21 4.5537631214666664e-14 4.5537607495145274e-14 2.371952136887354e-20
1.1707974979042381 1.5261450336980764e-21 4.7429334010150115e-14 4.7429301450628644e-14 3.255952147829905e-20
1.1884924949847024 1.5650628074421028e-21 4.937392437928626e-14 4.9373879909300033e-14 4.446998622860832e-20
1.2064549276569216 1.6044370856571352e-21 5.138107975223998e-14 5.138101931504063e-14 6.043719935650023e-20
1.2246888378427687 1.644012701310485e-21 5.344417299647437e-14 5.3444091261811044e-14 8.173466331513103e-20
1.2431983285522175 1.6837573074357087e-21 5.556346796351101e-14 5.5563357962589e-14 1.100009220085112e-19
1.2619875648066055 1.7237286866615787e-21 5.774221213255456e-14 5.774206479908283e-14 1.4733347171385857e-19
1.3004222497298317 1.8041047506751794e-21 6.227526362460789e-14 6.227500304062199e-14 2.6058398591104707e-19
1.3400274889804893 1.8853782806657124e-21 6.706279354064252e-14 6.706234111026719e-14 4.524303753251403e-19
1.3808389325824078 1.9678403999419673e-21 7.212774072729735e-14 7.212696925951082e-14 7.714677865190277e-19
1.4228933163050095 2.0521727307176863e-21 7.750963376452342e-14 7.750834117324617e-14 1.2925912772573473e-18
1.466228494730424 2.139827444676805e-21 8.328174986400985e-14 8.327962074742701e-14 2.129116582841301e-18
1.5108834753276823 2.230603751913716e-21 8.945875148197643e-14 8.945530223773657e-14 3.449244239869585e-18
1.5568984535646726 2.3243900774253982e-21 9.605914861937171e-14 9.60536469631524e-14 5.501656219296504e-18
1.6043148490894465 2.421691746223535e-21 1.031283092853111e-13 1.03119653219162e-13 8.656066149103528e-18
1.6531753430134553 2.5230305549269817e-21 1.1071612116230998e-13 1.1070270311649763e-13 1.3418045812334537e-17
1.7035239163302658 2.6290090706807364e-21 1.1888026177135099e-13 1.188597642779113e-13 2.049749343970885e-17
1.755405889504358 2.74149937735247e-21 1.277424189430248e-13 1.2771154647106858e-13 3.0872471956225465e-17
1.8088679632656115 2.8603589544916336e-21 1.3733993499689208e-13 1.3729407290425958e-13 4.5862092632522864e-17
1.8639582606462262 2.985361491714614e-21 1.4770749829934433e-13 1.476402750447388e-13 6.722325460552024e-17
1.9207263702978936 3.116666109034953e-21 1.5890048050631925e-13 1.5880322137272411e-13 9.725913359514553e-17
1.979223391128241 3.2545785339721995e-21 1.7098539014581587e-13 1.7084644210097144e-13 1.3894804484441725e-16
2.039501978296691 3.3992851093298296e-21 1.8402683451636268e-13 1.838307521656089e-13 1.9608235075380666e-16
2.1016163906111602 3.551960537360455e-21 1.981486017285483e-13 1.9787515936450678e-13 2.7344236404150174e-16
2.1656225393682647 3.712934482111959e-21 2.1343688878583564e-13 2.1305994077068465e-13 3.7694801515097723e-16
2.231578038680979 3.881343339547001e-21 2.29913023922157e-13 2.2939919527780835e-13 5.138286443486624e-16
2.299542257339062 4.056833688386234e-21 2.476270202872192e-13 2.469342221681526e-13 6.927981190665614e-16
2.369576372248914 4.2393998837406684e-21 2.6665180470129783e-13 2.657275656633341e-13 9.242390379636816e-16
2.4417434235010123 4.429122717231395e-21 2.8706957949047917e-13 2.8584924477104497e-13 1.2203347194341968e-15
2.5161083711144245 4.62684565687607e-21 3.090180076603168e-13 3.0742276124317176e-13 1.5952464171449896e-15
2.5927381535095444 4.8344255643192744e-21 3.32715450894674e-13 3.3065024367444676e-13 2.0652072202272677e-15
2.6717017477616296 5.0533670993044605e-21 3.5837545397479377e-13 3.557269850006484e-13 2.648468974145443e-15
2.753070231689431 5.286239379083648e-21 3.8630786406351764e-13 3.8294256335060274e-13 3.365300712914916e-15
2.836916847834745 5.541218192305838e-21 4.1727396722685097e-13 4.1303590746554427e-13 4.2380597613066875e-15
2.9233170693905177 5.837132202502439e-21 4.5294439003502236e-13 4.4765442780902624e-13 5.289962225995996e-15
2.967498994190263 6.0191538151196835e-21 4.741278377126587e-13 4.682486608435561e-13 5.8791768691027125e-15
3.0123486681368425 6.2139096994042445e-21 4.968663773010257e-13 4.903408596505691e-13 6.525517650456751e-15
3.0578761833420214 6.536800511368406e-21 5.305845026192666e-13 5.233488186559233e-13 7.235683963343448e-15
3.1040917844459814 6.915619536223712e-21 5.698165775270041e-13 5.618093848410644e-13 8.00719268593959e-15
3.127460860933648 7.268766809877208e-21 6.034232683920018e-13 5.950035081004568e-13 8.419760291545086e-15
3.1510058709225794 7.717989462982279e-21 6.45539507721181e-13 6.366900807785246e-13 8.849426942656513e-15
3.162844764501044 8.124857287782286e-21 6.821235620474715e-13 6.73051926234549e-13 9.071635812922626e-15
3.1747281389236908 8.58541468405614e-21 7.234978606139576e-13 7.141995993429742e-13 9.298261270983523e-15
3.1986289994194426 9.833129349464635e-21 8.348819186654516e-13 8.251157622745666e-13 9.766156390885105e-15
3.2227097969389145 1.2723564246516287e-20 1.0884272829664586e-12 1.0781657113826107e-12 1.0261571583848227e-14
3.2348180950136065 1.5435829948227896e-20 1.3254070682354973e-12 1.3148812110669704e-12 1.0525857168526812e-14
3.240889293275058 1.746204485109984e-20 1.5022033580624286e-12 1.4915380967058613e-12 1.0665261356567066e-14
