Dust emission spectrum from A.P. Jones, M. Kohler, N. Ysard, M. Bocchio, and L. Verstraete (2017), A&A, 602A, 46J 
inside the DustPedia framework.

lambda    nu*dP/dnu     j_nu    j_nu(carb.) j_nu(sil)
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
0.9927057738263894 4.0741143440841755e-26 1.073552270173684e-18 1.073552270173684e-18 8.976611718689829e-40
1.0001793341362166 4.141058438912541e-26 1.0994074339258084e-18 1.0994074339258084e-18 1.2291833967350758e-39
1.0077091589558085 4.2078951780081403e-26 1.1255623344562847e-18 1.1255623344562847e-18 1.6810264980618478e-39
1.0114953028030835 4.241265016198277e-26 1.1387508486924392e-18 1.1387508486924392e-18 1.964932800300492e-39
1.0152956718711033 4.274598115066383e-26 1.152012675947215e-18 1.152012675947215e-18 2.2960589248294296e-39
1.0229392996569957 4.341108131333781e-26 1.1787451003866443e-18 1.1787451003866443e-18 3.132113423194046e-39
1.0267826658714554 4.374203959687896e-26 1.1921941617924999e-18 1.1921941617924999e-18 3.656404159436243e-39
1.0306404723013447 4.407248352535989e-26 1.2057135731574071e-18 1.2057135731574071e-18 4.2670777425531385e-39
1.03451277320114 4.440238106493229e-26 1.2193027407357332e-18 1.2193027407357332e-18 4.978124950184205e-39
1.0383996230291617 4.473170036455343e-26 1.2329610635571862e-18 1.2329610635571862e-18 5.805760128601692e-39
1.0403485208654093 4.4896133272423933e-26 1.2398159684403058e-18 1.2398159684403058e-18 6.269057303036299e-39
1.0423010764483396 4.506040976209771e-26 1.2466879335687888e-18 1.2466879335687888e-18 6.768767205135413e-39
1.0462171883269815 4.5388477790334655e-26 1.260482735777096e-18 1.260482735777096e-18 7.88889828067857e-39
1.0471985131304309 4.547039091490421e-26 1.2639419780160354e-18 1.2639419780160354e-18 8.19634983097939e-39
1.048180758391296 4.5552261512184936e-26 1.2674054174067906e-18 1.2674054174067906e-18 8.515606027241003e-39
1.0501480137395462 4.5715873182768834e-26 1.2743448483904762e-18 1.2743448483904762e-18 9.191332581411827e-39
1.0521189612883777 4.5879308926075734e-26 1.2813009499653577e-18 1.2813009499653577e-18 9.91984746248962e-39
1.0531058218030118 4.5960833315222826e-26 1.2847816968700238e-18 1.2847816968700238e-18 1.0305151264032801e-38
1.0540936079674168 4.6041898475889794e-26 1.2882549969540768e-18 1.2882549969540768e-18 1.0705180271771512e-38
1.058054026499678 4.6365678226763e-26 1.3021886157348794e-18 1.3021886157348794e-18 1.2464091654607602e-38
1.0590464539527713 4.644650056411674e-26 1.3056820745043326e-18 1.3056820745043326e-18 1.294655627008359e-38
1.06003981227728 4.652727291346265e-26 1.3091795346053463e-18 1.3091795346053463e-18 1.3447410011467615e-38
1.0620293250338977 4.6688665759579195e-26 1.3161864180173236e-18 1.3161864180173236e-18 1.4507066764400408e-38
1.0660195594769086 4.7010830872488354e-26 1.3302477508866285e-18 1.3302477508866285e-18 1.6879121996559695e-38
1.070024785945596 4.7332143597345337e-26 1.3443719555165318e-18 1.3443719555165318e-18 1.9632259204954579e-38
1.0740450607676866 4.7652574204641885e-26 1.3585583673121373e-18 1.3585583673121373e-18 2.2826524500659453e-38
1.07808044048254 4.797209320830194e-26 1.3728063160524982e-18 1.3728063160524982e-18 2.653122336779768e-38
1.0861967418109137 4.860771127417618e-26 1.4014677270788165e-18 1.4014677270788165e-18 3.580394089483681e-38
1.0902777775684922 4.8922460099346195e-26 1.4158422925982853e-18 1.4158422925982853e-18 4.1570265807972015e-38
1.0943741465085532 4.92361594538576e-26 1.4302746037223863e-18 1.4302746037223863e-18 4.824787597276014e-38
1.1026131145906286 4.98602978843957e-26 1.4593096541542018e-18 1.4593096541542018e-18 6.492242055644938e-38
1.1109141095355224 5.0479905594777576e-26 1.4885672155752939e-18 1.4885672155752939e-18 8.723107714878395e-38
1.1192775983109025 5.109418667957101e-26 1.5180243402463141e-18 1.5180243402463141e-18 1.170301458721642e-37
1.1277040513999907 5.170026800235384e-26 1.5475951788688773e-18 1.5475951788688773e-18 1.5676918105396603e-37
1.1361939428280308 5.230110113312717e-26 1.577366943600771e-18 1.577366943600771e-18 2.0968013147238065e-37
1.1447477501889525 5.289648528560322e-26 1.607333690967824e-18 1.607333690967824e-18 2.8001367701305364e-37
1.1533659546722406 5.348655187286951e-26 1.637499446118729e-18 1.637499446118729e-18 3.7335290288001856e-37
1.1707974979042381 5.465266139473195e-26 1.6984882003994325e-18 1.6984882003994325e-18 6.605906081172513e-37
1.1884924949847024 5.579498102350445e-26 1.7601959235748636e-18 1.7601959235748636e-18 1.1612670794680495e-36
1.2064549276569216 5.692253496461765e-26 1.822908068420017e-18 1.822908068420017e-18 2.0281178316495016e-36
1.2246888378427687 5.802290207785561e-26 1.8862299627822412e-18 1.8862299627822412e-18 3.518446880090548e-36
1.2431983285522175 5.909350089911611e-26 1.950067167969882e-18 1.950067167969882e-18 6.06278439121225e-36
1.2619875648066055 6.013393756914539e-26 2.014392755862454e-18 2.014392755862454e-18 1.0376044889262245e-35
1.3004222497298317 6.210691873549826e-26 2.143847099630868e-18 2.143847099630868e-18 2.977010627303147e-35
1.3400274889804893 6.393418041714947e-26 2.2741350027600636e-18 2.2741350027600636e-18 8.30851189231946e-35
1.3808389325824078 6.560901394105565e-26 2.4047834097997248e-18 2.4047834097997248e-18 2.255749773567097e-34
1.4228933163050095 6.713984704626822e-26 2.5358415876340158e-18 2.5358415876340146e-18 5.9591762192827106e-34
1.466228494730424 6.856425096927966e-26 2.6685099366501462e-18 2.668509936650145e-18 1.5325097559592174e-33
1.5108834753276823 6.985418226684995e-26 2.801514130882956e-18 2.801514130882952e-18 3.837678035698609e-33
1.5568984535646726 7.09870148660319e-26 2.9336522631410867e-18 2.933652263141077e-18 9.361373802417847e-33
1.6043148490894465 7.19650339363059e-26 3.064647798005176e-18 3.0646477980051524e-18 2.22553193324124e-32
1.6531753430134553 7.279145139864084e-26 3.1942487326973945e-18 3.1942487326973433e-18 5.158951442896551e-32
1.7035239163302658 7.347655267872397e-26 3.3225110989219267e-18 3.322511098921809e-18 1.1667074943823243e-31
1.755405889504358 7.407897325691587e-26 3.451770704319015e-18 3.451770704318758e-18 2.576090371495377e-31
1.8088679632656115 7.458436614913195e-26 3.581163120321282e-18 3.5811631203207255e-18 5.556032260716126e-31
1.8639582606462262 7.498306981240739e-26 3.709956629216999e-18 3.709956629215828e-18 1.1711000336250956e-30
1.9207263702978936 7.528227451940051e-26 3.838200556698522e-18 3.8382005566961095e-18 2.4137010340144865e-30
1.979223391128241 7.549857758977696e-26 3.966459438570251e-18 3.966459438565383e-18 4.8674342817111045e-30
2.039501978296691 7.565180831110986e-26 4.0955560834604206e-18 4.095556083450811e-18 9.609598844874471e-30
2.1016163906111602 7.579729016880035e-26 4.228404821445988e-18 4.2284048214274016e-18 1.8586800584339246e-29
2.1656225393682647 7.596710942314905e-26 4.36694575771433e-18 4.366945757679087e-18 3.524319295351061e-29
2.231578038680979 7.616361514397828e-26 4.511584144637712e-18 4.511584144572169e-18 6.55423259308044e-29
2.299542257339062 7.640603520170083e-26 4.6637846858552915e-18 4.66378468573568e-18 1.1961131125856965e-28
2.369576372248914 7.673683067000604e-26 4.82662993498037e-18 4.8266299347660436e-18 2.1432813562664963e-28
2.4417434235010123 7.720614700953528e-26 5.0040465281941084e-18 5.0040465278168095e-18 3.772985388759084e-28
2.5161083711144245 7.789981098484428e-26 5.202776615614394e-18 5.20277661496147e-18 6.529238078500701e-28
2.5927381535095444 7.895830138775977e-26 5.434078257817828e-18 5.4340782567063504e-18 1.1114792949777132e-27
2.6717017477616296 8.054949219017688e-26 5.7124210974237266e-18 5.712421095561559e-18 1.8621696219382673e-27
2.753070231689431 8.292614010849415e-26 6.060077450729736e-18 6.060077447657998e-18 3.0717381491318963e-27
2.836916847834745 8.666074819090803e-26 6.525870836611063e-18 6.525870831618871e-18 4.992192806079881e-27
2.9233170693905177 9.301414220584723e-26 7.217625444220132e-18 7.217625436221485e-18 7.998646925439216e-27
