Dust emission spectrum from A.P. Jones, M. Kohler, N. Ysard, M. Bocchio, and L. Verstraete (2017), A&A, 602A, 46J 
inside the DustPedia framework.

lambda    nu*dP/dnu     j_nu    j_nu(carb.) j_nu(sil)
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
0.9927057738263894 1.0759840280362199e-21 2.8352790285481554e-14 2.8352789309432678e-14 9.76048873275605e-22
1.0001793341362166 1.094088578363174e-21 2.9046900307489155e-14 2.904689913280411e-14 1.174685039435935e-21
1.0077091589558085 1.1122615249472808e-21 2.975168405069872e-14 2.9751682638831734e-14 1.4118669841172505e-21
1.0114953028030835 1.1213727528651147e-21 3.0108096738796876e-14 3.010809519171586e-14 1.5470810122264e-21
1.0152956718711033 1.1305000208176437e-21 3.0467199935128655e-14 3.046719824044904e-14 1.694679622925223e-21
1.0229392996569957 1.1487924413106956e-21 3.119326726238777e-14 3.119326523092873e-14 2.0314590325367956e-21
1.0267826658714554 1.157936780218529e-21 3.155969593150463e-14 3.155969370836442e-14 2.223140220656735e-21
1.0306404723013447 1.1670953865587292e-21 3.192882806192529e-14 3.192882562982792e-14 2.4320973594356325e-21
1.03451277320114 1.176267952584656e-21 3.2300671811467145e-14 3.230066915165851e-14 2.6598086437278632e-21
1.0383996230291617 1.1854541789509951e-21 3.2675235534662456e-14 3.2675232626790965e-14 2.9078714894775862e-21
1.0403485208654093 1.1900523235672707e-21 3.286354005333549e-14 3.286353701326675e-14 3.040068738208192e-21
1.0423010764483396 1.1946537749315529e-21 3.305252779242007e-14 3.305252461440855e-14 3.1780115179459554e-21
1.0462171883269815 1.2038664586356539e-21 3.343255736182654e-14 3.3432553889734377e-14 3.472092165213366e-21
1.0471985131304309 1.2061716423430974e-21 3.3527993509074414e-14 3.3527989959489044e-14 3.54958536663813e-21
1.048180758391296 1.2084776227620723e-21 3.362360144279179e-14 3.362359781405904e-14 3.628732742555847e-21
1.0501480137395462 1.2130919572230166e-21 3.381533324608461e-14 3.381532945395966e-14 3.7921249564911164e-21
1.0521189612883777 1.2177094293625657e-21 3.400775393408886e-14 3.4007749971543666e-14 3.9625451880141724e-21
1.0531058218030118 1.2200162572624921e-21 3.4104137026069954e-14 3.4104132975583987e-14 4.050485971888728e-21
1.0540936079674168 1.222313784240285e-21 3.42004107675528e-14 3.4200406627240596e-14 4.140312208360583e-21
1.058054026499678 1.2315111302187225e-21 3.4587216994400776e-14 3.4587212475353266e-14 4.5190475092066684e-21
1.0590464539527713 1.2338122573665056e-21 3.468434711293966e-14 3.4684342494153374e-14 4.6187862843028914e-21
1.06003981227728 1.2361140933659772e-21 3.4781648958491323e-14 3.478164423786271e-14 4.720628619526211e-21
1.0620293250338977 1.2407198774143515e-21 3.497676844367391e-14 3.497676351288056e-14 4.930793348737903e-21
1.0660195594769086 1.2499397943904376e-21 3.536907494235836e-14 3.536906956408427e-14 5.378274088381126e-21
1.070024785945596 1.2591706599152766e-21 3.5764146597710475e-14 3.5764140733285077e-14 5.864425401586263e-21
1.0740450607676866 1.268412263164581e-21 3.6161993808000963e-14 3.616198741559143e-14 6.392409532492706e-21
1.07808044048254 1.2776644039216266e-21 3.6562627273381474e-14 3.656262030774992e-14 6.965631567306311e-21
1.0861967418109137 1.296185315608416e-21 3.737188689860719e-14 3.737187863587714e-14 8.262730052036126e-21
1.0902777775684922 1.305421372919268e-21 3.777959623632088e-14 3.777958724152572e-14 8.994795159696538e-21
1.0943741465085532 1.3146667162815906e-21 3.819011144479793e-14 3.819010165628614e-14 9.78851179005944e-21
1.1026131145906286 1.3331847068568114e-21 3.90196087074674e-14 3.901959712658927e-14 1.1580878137863356e-20
1.1109141095355224 1.3517382982984972e-21 3.986048094140746e-14 3.98604672578146e-14 1.3683592875247063e-20
1.1192775983109025 1.3703120774671448e-21 4.071240237904269e-14 4.071238623193008e-14 1.6147112603059958e-20
1.1277040513999907 1.388838251869714e-21 4.1573466944589e-14 4.1573447915059816e-14 1.9029529185474885e-20
1.1361939428280308 1.407396077848825e-21 4.2446143611802336e-14 4.2446121214169913e-14 2.239763241814278e-20
1.1447477501889525 1.4259854010298558e-21 4.3330560915875655e-14 4.3330534587766763e-14 2.6328108890265888e-20
1.1533659546722406 1.4446130232253482e-21 4.422706161747009e-14 4.4227030708536894e-14 3.09089331968788e-20
1.1707974979042381 1.4820396794450622e-21 4.605863362957537e-14 4.6058591190172967e-14 4.2439402411726515e-20
1.1884924949847024 1.5196223028510907e-21 4.794038699870019e-14 4.794032901931065e-14 5.797938954037478e-20
1.2064549276569216 1.5576160896474052e-21 4.9881667060049614e-14 4.9881588241490255e-14 7.881855934999425e-20
1.2246888378427687 1.5957696423603062e-21 5.187586979154336e-14 5.1875763168779386e-14 1.0662276398169017e-19
1.2431983285522175 1.6340502937339753e-21 5.3923151956458714e-14 5.3923008420281425e-14 1.4353617728237723e-19
1.2619875648066055 1.6725119060182816e-21 5.602653017196747e-14 5.6026337867381134e-14 1.923045863572733e-19
1.3004222497298317 1.749731078316637e-21 6.039835776362668e-14 6.039801744372435e-14 3.403199023212609e-19
1.3400274889804893 1.8276474289609007e-21 6.500931057199488e-14 6.50087193520291e-14 5.912199657576388e-19
1.3808389325824078 1.906536673026717e-21 6.988076006733597e-14 6.98797513284319e-14 1.0087389040550273e-18
1.4228933163050095 1.9870612309906305e-21 7.505040193566175e-14 7.504871074925428e-14 1.6911864074659554e-18
1.466228494730424 2.0706421791164984e-21 8.058907013649154e-14 8.058628270350656e-14 2.7874329849922055e-18
1.5108834753276823 2.1570946824202598e-21 8.651065746310615e-14 8.650613881021927e-14 4.518652886874053e-18
1.5568984535646726 2.2463334825426395e-21 9.283333462137435e-14 9.282612249824289e-14 7.212123131481525e-18
1.6043148490894465 2.338889659134296e-21 9.960216304472345e-14 9.95908082839341e-14 1.1354760789330219e-17
1.6531753430134553 2.435325525163955e-21 1.0686743186172861e-13 1.0684981863153061e-13 1.7613230197984383e-17
1.7035239163302658 2.536304677803777e-21 1.1468829354443518e-13 1.1466136904732955e-13 2.6924497105647237e-17
1.755405889504358 2.6437506033656575e-21 1.2318773440034612e-13 1.2314715364090355e-13 4.0580759442529825e-17
1.8088679632656115 2.7576466847785657e-21 1.3240821255568428e-13 1.3234788587360005e-13 6.032668208426588e-17
1.8639582606462262 2.8779274076432757e-21 1.4239195449190256e-13 1.4230346598858833e-13 8.848850331421877e-17
1.9207263702978936 3.004932171976396e-21 1.5320382399377258e-13 1.5307570470653064e-13 1.281192872419507e-16
1.979223391128241 3.139176246019936e-21 1.649225144083683e-13 1.647393426468015e-13 1.831717615668002e-16
2.039501978296691 3.2810960346646522e-21 1.7762844174096568e-13 1.7736975636604948e-13 2.586853749161939e-16
2.1016163906111602 3.4321236936411256e-21 1.9146341962452825e-13 1.911023990519273e-13 3.610205726009152e-16
2.1656225393682647 3.5929063072502786e-21 2.0653710632736703e-13 2.0603904126849431e-13 4.98065058872752e-16
2.231578038680979 3.762966377401155e-21 2.2290091420942885e-13 2.2222144893608853e-13 6.794652733403325e-16
2.299542257339062 3.94234802614366e-21 2.4063887495409984e-13 2.397220085092049e-13 9.168664448949104e-16
2.369576372248914 4.131471186153695e-21 2.598632537790307e-13 2.586390874217929e-13 1.2241663572377647e-15
2.4417434235010123 4.33086175597165e-21 2.80700884236355e-13 2.790831825522506e-13 1.6177016841044704e-15
2.5161083711144245 4.541819878937259e-21 3.033393015942579e-13 3.0122280562233153e-13 2.116495971926389e-15
2.5927381535095444 4.7666645700878165e-21 3.280519951337277e-13 3.2530959591235945e-13 2.742399221368268e-15
2.6717017477616296 5.007409530688405e-21 3.5511622815709626e-13 3.5159619501428514e-13 3.520033142811073e-15
2.753070231689431 5.267142940832216e-21 3.849123343224088e-13 3.8043552771158477e-13 4.476806610824135e-15
2.836916847834745 5.554563499132808e-21 4.1827891756995087e-13 4.1263588961326233e-13 5.643027956688616e-15
2.9233170693905177 5.889073095367892e-21 4.569748514363816e-13 4.499245441191202e-13 7.0503073172612655e-15
2.967498994190263 6.092638945071654e-21 4.799162503098983e-13 4.720766510061005e-13 7.839599303797918e-15
3.0123486681368425 6.310793265543069e-21 5.046132208916265e-13 4.959073624866095e-13 8.705858405017019e-15
3.0578761833420214 6.6598630408749635e-21 5.405733451571027e-13 5.309152406074121e-13 9.658104549690515e-15
3.1040917844459814 7.06752097571025e-21 5.823325868181843e-13 5.716393074374543e-13 1.0693279380730144e-14
3.127460860933648 7.437132935618283e-21 6.174003350029603e-13 6.061532242395053e-13 1.124711076345484e-14
3.1510058709225794 7.904468830037927e-21 6.611368079489978e-13 6.493127174635176e-13 1.1824090485480325e-14
3.162844764501044 8.321959187962071e-21 6.986712804226775e-13 6.865487211824712e-13 1.2122559240206363e-14
3.1747281389236908 8.794184616429657e-21 7.410910235526404e-13 7.286640109116793e-13 1.2427012640961186e-14
3.1986289994194426 1.0069846100159953e-20 8.549803560984465e-13 8.419246036595969e-13 1.305575243884962e-14
3.2227097969389145 1.3006043017925898e-20 1.1125917069992332e-12 1.0988700357499629e-12 1.37216712492701e-14
3.2348180950136065 1.5755479268594175e-20 1.3528539544729797e-12 1.3387769908055837e-12 1.407696366739602e-14
3.240889293275058 1.780748457455487e-20 1.531920422530375e-12 1.5176560509742695e-12 1.4264371556105068e-14
3.2469718861334385 2.0184818726010693e-20 1.7396937965467766e-12 1.725235513182361e-12 1.4458283364415193e-14
3.2714166318528037 3.26654150471881e-20 2.836569775598639e-12 2.821310407551662e-12 1.525936804697774e-14
3.2744851364798273 3.344680519047271e-20 2.907147700766401e-12 2.891793996780795e-12 1.5353703985606066e-14
3.2775565192852394 3.424912539866508e-20 2.9796764480860794e-12 2.9642279431253256e-12 1.5448504960754117e-14
3.283707930232385 3.348631077753234e-20 2.9187793051213395e-12 2.9031614059564665e-12 1.5617899164873015e-14
3.2898708863219004 3.1050141198761083e-20 2.7115140963126723e-12 2.695742168209167e-12 1.5771928103506063e-14
3.29141343181113 3.047449989609835e-20 2.662492894825771e-12 2.6466822925852256e-12 1.5810602240544907e-14
3.292184975758714 3.019148083906732e-20 2.6383844374225246e-12 2.6225544730509792e-12 1.5829964371545453e-14
3.295272960557952 2.842418589008267e-20 2.486273279385762e-12 2.4703680243955173e-12 1.590525499024501e-14
3.3076538914384823 2.2258477264098164e-20 1.9542716980634027e-12 1.9380641049549373e-12 1.6207593108465748e-14
3.310756385682612 2.0991491771733547e-20 1.844760374859594e-12 1.828476588437561e-12 1.628378642203251e-14
3.313861789986515 1.9817777714937492e-20 1.7432464016103644e-12 1.7268861779980232e-12 1.636022361234113e-14
3.3200813396944477 1.8179775745234437e-20 1.602162928089075e-12 1.5856382359230423e-12 1.6524692166033012e-14
3.345076488085796 1.5327939657711053e-20 1.3610035807487552e-12 1.3437457945445272e-12 1.7257786204228274e-14
3.3482140837626964 1.5446927259036534e-20 1.3728552641361143e-12 1.3554981626018959e-12 1.7357101534218744e-14
3.3513546224236106 1.5566992682408613e-20 1.384823865221526e-12 1.3673670079977383e-12 1.745685722378809e-14
3.3576445397418455 1.6397679605817304e-20 1.4614586993806047e-12 1.443793253979153e-12 1.7665445401451553e-14
3.3702598118196083 1.9400879297363936e-20 1.7356183315602465e-12 1.7175153767957411e-12 1.810295476450605e-14
3.382922481734668 2.012522202804854e-20 1.8071831125820962e-12 1.7886550824229439e-12 1.852803015915208e-14
3.389271646505754 2.0498606562430243e-20 1.844166596961987e-12 1.8254231462416854e-12 1.874345072030114e-14
3.395632727569191 2.0908567295144142e-20 1.8845793093095204e-12 1.8656138546307537e-12 1.896545467876622e-14
3.421196662673239 2.2892317048747897e-20 2.078917355186008e-12 2.0590331008682397e-12 1.9884254317768098e-14
3.4276182099114902 2.2542395001135648e-20 2.05098238288571e-12 2.0308932756481945e-12 2.0089107237515368e-14
3.4340518103208963 2.0935969055106966e-20 1.9083997189891124e-12 1.888116950257067e-12 2.028276873204545e-14
3.4469541582030403 1.8634570252362148e-20 1.7049997603716721e-12 1.6843454734240222e-12 2.0654286947649875e-14
3.472904465399547 1.801635866804131e-20 1.660845709322773e-12 1.6393353256641245e-12 2.1510383658648165e-14
3.4990501388274233 1.7068906365521557e-20 1.5853505028331412e-12 1.56296450043878e-12 2.238600239436081e-14
3.5253949054701885 1.3646625442231423e-20 1.2770340504012702e-12 1.2537980852692886e-12 2.323596513198135e-14
3.5519380250092896 1.0391267567012495e-20 9.797230825457018e-13 9.556333945413485e-13 2.4089688004353475e-14
3.578680990867387 9.137524031852739e-21 8.680024513000503e-13 8.429771420683823e-13 2.5025309231667783e-14
3.605625307711299 8.671620509824029e-21 8.29946867874297e-13 8.039365334241295e-13 2.6010334450167566e-14
3.660119384959845 8.415256165080858e-21 8.175833246915197e-13 7.895051974880016e-13 2.80781272035182e-14
3.715437065384467 8.262050724896875e-21 8.148303548310956e-13 7.845748378600092e-13 3.025551697108651e-14
3.8285932144167436 8.367467954461604e-21 8.503597902150798e-13 8.154333128293888e-13 3.492647738569101e-14
3.94519561050918 8.57822196541151e-21 8.983286567235365e-13 8.583220664792117e-13 4.0006590244324706e-14
4.06534921144712 8.826949489910224e-21 9.525283967341676e-13 9.070419538119954e-13 4.54864429221724e-14
4.189162171576248 9.09326509697291e-21 1.0111520310196409e-12 9.597795579805068e-13 5.137247303913388e-14
4.316745939156006 9.368048831275811e-21 1.0734333103866007e-12 1.0157950345119162e-12 5.763827587468447e-14
4.448215356677963 9.646527888660033e-21 1.1390066570078163e-12 1.074814967345012e-12 6.419168966280387e-14
4.58368876423945 9.927300139185021e-21 1.2078575172006342e-12 1.1368213970673828e-12 7.103612013325142e-14
4.723288106065518 1.0211089863016521e-20 1.2802240110907965e-12 1.2020141585294258e-12 7.820985256137059e-14
4.867139040275056 1.0498686161219548e-20 1.3563698874487422e-12 1.2708557875561191e-12 8.551409989262269e-14
4.940699165968905 1.0649310009261505e-20 1.3966233987762662e-12 1.3073871009572034e-12 8.923629781906332e-14
5.015371051989984 1.079648983886978e-20 1.4373253403317196e-12 1.344332558072253e-12 9.299278225946702e-14
5.091171501069577 1.0957952629326235e-20 1.4808687844589236e-12 1.3840028905780301e-12 9.686589388089364e-14
5.129500256944802 1.1037175994456267e-20 1.502804395517632e-12 1.403993517000936e-12 9.881087851669579e-14
5.168117569889187 1.111700225433128e-20 1.5250690645826523e-12 1.4242881000691034e-12 1.0078096451354881e-13
5.20702561229733 1.1209879777536767e-20 1.5493876926453134e-12 1.4464516608750704e-12 1.0293603177024301e-13
5.246226572918644 1.1302168245467876e-20 1.5739040173359393e-12 1.4688018536265747e-12 1.051021637093641e-13
5.265937586045735 1.134809325731841e-20 1.5862368564012372e-12 1.480047782801723e-12 1.061890735995145e-13
5.285722656980489 1.139387328528379e-20 1.5986198089923731e-12 1.4913414278271472e-12 1.0727838116522601e-13
5.305582063971359 1.1439509376731065e-20 1.6110531486597633e-12 1.5026831872082278e-12 1.083699614515356e-13
5.3255160863122235 1.1487536841664708e-20 1.6238953982819801e-12 1.51442264118458e-12 1.0947275709740044e-13
