Dust emission spectrum from A.P. Jones, M. Kohler, N. Ysard, M. Bocchio, and L. Verstraete (2017), A&A, 602A, 46J 
inside the DustPedia framework.

lambda    nu*dP/dnu     j_nu    j_nu(carb.) j_nu(sil)
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
0.9927057738263894 3.1707774828149806e-26 8.355178763783101e-19 8.355178763783101e-19 4.088864415016412e-39
1.0001793341362166 3.222862968069193e-26 8.556361997513695e-19 8.556361997513695e-19 5.526302404407758e-39
1.0077091589558085 3.274864401459127e-26 8.759876053944296e-19 8.759876053944296e-19 7.458845347154845e-39
1.0114953028030835 3.300827159889197e-26 8.862496720566055e-19 8.862496720566055e-19 8.661035992102464e-39
1.0152956718711033 3.326761199966428e-26 8.96568746124377e-19 8.96568746124377e-19 1.0053624917285059e-38
1.0229392996569957 3.3785073528672156e-26 9.173692219430874e-19 9.173692219430874e-19 1.353304483646838e-38
1.0267826658714554 3.404256356494575e-26 9.27833862083427e-19 9.27833862083427e-19 1.5693369065444413e-38
1.0306404723013447 3.429965204693119e-26 9.383532018059444e-19 9.383532018059444e-19 1.8192611603862513e-38
1.03451277320114 3.455631404476118e-26 9.489267785636548e-19 9.489267785636548e-19 2.108302124409609e-38
1.0383996230291617 3.4812524771138133e-26 9.595541241921191e-19 9.595541241921191e-19 2.4424758033499463e-38
1.0403485208654093 3.494045320165914e-26 9.648878125227331e-19 9.648878125227331e-19 2.628612319553833e-38
1.0423010764483396 3.506825958609611e-26 9.702347650202275e-19 9.702347650202275e-19 2.828706861166512e-38
1.0462171883269815 3.532349400165655e-26 9.809682219811144e-19 9.809682219811144e-19 3.274963259707596e-38
1.0471985131304309 3.5387221563296517e-26 9.836597820966618e-19 9.836597820966618e-19 3.3969516616492066e-38
1.048180758391296 3.545091594985026e-26 9.863546053548704e-19 9.863546053548704e-19 3.5234137242666957e-38
1.0501480137395462 3.557820368637803e-26 9.917540107231719e-19 9.917540107231719e-19 3.790410435202158e-38
1.0521189612883777 3.570535419499789e-26 9.971663767345576e-19 9.971663767345576e-19 4.0773151222115143e-38
