Dust emission spectrum from A.P. Jones, M. Kohler, N. Ysard, M. Bocchio, and L. Verstraete (2017), A&A, 602A, 46J 
inside the DustPedia framework.

lambda    nu*dP/dnu     j_nu    j_nu(carb.) j_nu(sil)
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
0.9927057738263894 1.086286344532365e-25 2.8624262176753927e-18 2.8624262176753927e-18 1.333538340228171e-40
1.0001793341362166 1.1041567073979822e-25 2.9314198537395313e-18 2.9314198537395313e-18 1.8523182995087457e-40
1.0077091589558085 1.1219995241008384e-25 3.0012164043582006e-18 3.0012164043582006e-18 2.5691650318790817e-40
1.0114953028030835 1.13090840341814e-25 3.0364122479197916e-18 3.0364122479197916e-18 3.0240441007430584e-40
1.0152956718711033 1.1398077642884757e-25 3.071804546900634e-18 3.071804546900634e-18 3.558119254458229e-40
1.0229392996569957 1.1575656845427206e-25 3.143148794617138e-18 3.143148794617138e-18 4.920242679252514e-40
1.0267826658714554 1.1664026255153245e-25 3.1790433488109057e-18 3.1790433488109057e-18 5.782498951046993e-40
1.0306404723013447 1.1752261387505717e-25 3.2151265226648317e-18 3.2151265226648317e-18 6.793192676882581e-40
1.03451277320114 1.1840353724438916e-25 3.25139674973215e-18 3.25139674973215e-18 7.977373958372814e-40
1.0383996230291617 1.1928294796133226e-25 3.287852444330146e-18 3.287852444330146e-18 9.364227598362859e-40
1.0403485208654093 1.19722059742814e-25 3.306149341259099e-18 3.306149341259099e-18 1.0144069177009434e-39
1.0423010764483396 1.2016076182607444e-25 3.3244920019126418e-18 3.3244920019126418e-18 1.0987738962181596e-39
1.0462171883269815 1.210368951529641e-25 3.361313799443214e-18 3.361313799443214e-18 1.2887464191423871e-39
1.0471985131304309 1.212556561439406e-25 3.370547531887814e-18 3.370547531887814e-18 1.341079053644444e-39
1.048180758391296 1.2147430560733666e-25 3.3797925260260463e-18 3.3797925260260463e-18 1.3955007938980952e-39
1.0501480137395462 1.219112647859131e-25 3.398316195768357e-18 3.398316195768357e-18 1.5109420641739803e-39
1.0521189612883777 1.2234776237939403e-25 3.416884600756392e-18 3.416884600756392e-18 1.6357632768522522e-39
1.0531058218030118 1.225654981033106e-25 3.4261760997865766e-18 3.4261760997865766e-18 1.701921879774003e-39
1.0540936079674168 1.2278201124176606e-25 3.4354478150180125e-18 3.4354478150180125e-18 1.7707075181579615e-39
1.058054026499678 1.2364680041014521e-25 3.472643171068629e-18 3.472643171068629e-18 2.074253374085231e-39
1.0590464539527713 1.2386267553171844e-25 3.481969000412823e-18 3.481969000412823e-18 2.1578038771160382e-39
1.06003981227728 1.240784192636113e-25 3.491305572287248e-18 3.491305572287248e-18 2.2446604591946923e-39
1.0620293250338977 1.2450950753433193e-25 3.510010835918785e-18 3.510010835918785e-18 2.428809832643689e-39
1.0660195594769086 1.2537005226949684e-25 3.547549085281879e-18 3.547549085281879e-18 2.84276226197428e-39
1.070024785945596 1.2622835488743992e-25 3.5852561790837626e-18 3.5852561790837626e-18 3.325841307678958e-39
1.0740450607676866 1.2708433628957408e-25 3.623130361836616e-18 3.623130361836616e-18 3.889333017586963e-39
1.07808044048254 1.27937918019551e-25 3.661169863012179e-18 3.661169863012179e-18 4.546320838715425e-39
1.0861967418109137 1.2963605613686206e-25 3.737693962112376e-18 3.737693962112376e-18 6.203807136346338e-39
1.0902777775684922 1.3047701221308945e-25 3.776074868843806e-18 3.776074868843806e-18 7.242147548993469e-39
1.0943741465085532 1.3131520149860252e-25 3.814611047438709e-18 3.814611047438709e-18 8.450513794674133e-39
1.1026131145906286 1.3298298191284256e-25 3.892141795734416e-18 3.892141795734416e-18 1.1490275250825747e-38
1.1109141095355224 1.3463880909619359e-25 3.97027123571778e-18 3.97027123571778e-18 1.5595250661456165e-38
1.1192775983109025 1.3628056133465015e-25 4.048938297145756e-18 4.048938297145756e-18 2.112811246722386e-38
1.1277040513999907 1.3790057673791744e-25 4.1279141476234195e-18 4.1279141476234195e-18 2.8570924188536825e-38
1.1361939428280308 1.3950672730027425e-25 4.2074314935216436e-18 4.2074314935216436e-18 3.8564103286250945e-38
1.1447477501889525 1.4109847799250727e-25 4.287474606245053e-18 4.287474606245053e-18 5.195562093914749e-38
1.1533659546722406 1.426761792554286e-25 4.368054330000814e-18 4.368054330000814e-18 6.986645951960629e-38
1.1707974979042381 1.457945760196786e-25 4.530984598593248e-18 4.530984598593248e-18 1.2563039120493665e-37
1.1884924949847024 1.488500567967196e-25 4.695857197031739e-18 4.695857197031739e-18 2.2419722992327383e-37
1.2064549276569216 1.5186668689862295e-25 4.863434297924291e-18 4.863434297924291e-18 3.970855438335619e-37
1.2246888378427687 1.548113346588741e-25 5.032664130106005e-18 5.032664130106005e-18 6.9795249464757886e-37
1.2431983285522175 1.5767710068056988e-25 5.203295328580881e-18 5.203295328580881e-18 1.2174617049571695e-36
1.2619875648066055 1.6046292827458502e-25 5.3752568577290725e-18 5.3752568577290725e-18 2.1075558856699223e-36
1.3004222497298317 1.6574827061964779e-25 5.721406833111237e-18 5.721406833111237e-18 6.17356764216876e-36
1.3400274889804893 1.7064675129545727e-25 6.0698948152027175e-18 6.0698948152027175e-18 1.7547832353342162e-35
1.3808389325824078 1.7514027007558942e-25 6.419459622484365e-18 6.419459622484365e-18 4.842049583449974e-35
1.4228933163050095 1.7925106990081205e-25 6.770231653478813e-18 6.770231653478813e-18 1.2977138835028757e-34
1.466228494730424 1.8307913861188333e-25 7.125411474239764e-18 7.125411474239761e-18 3.3803609783818685e-34
1.5108834753276823 1.8654934870603088e-25 7.481594079943483e-18 7.481594079943483e-18 8.562229771060987e-34
1.5568984535646726 1.8960096134024297e-25 7.835563875720726e-18 7.835563875720723e-18 2.109966235215602e-33
1.6043148490894465 1.9223969365986652e-25 8.186572306563989e-18 8.186572306563982e-18 5.061822305371079e-33
1.6531753430134553 1.9447372323546528e-25 8.533934027305682e-18 8.53393402730567e-18 1.1828963853846265e-32
1.7035239163302658 1.9633009091186785e-25 8.877783215541571e-18 8.877783215541545e-18 2.694545231196443e-32
1.755405889504358 1.9796496806704467e-25 9.22434055457808e-18 9.224340554578022e-18 5.988187064916828e-32
1.8088679632656115 1.993396513890345e-25 9.571279409209267e-18 9.571279409209138e-18 1.2990453175593263e-31
1.8639582606462262 2.0042792548755447e-25 9.916624015301705e-18 9.91662401530143e-18 2.752520741424255e-31
1.9207263702978936 2.0124860358536693e-25 1.0260483058559785e-17 1.0260483058559212e-17 5.700089211048761e-31
1.979223391128241 2.018456235570966e-25 1.060433857498995e-17 1.0604338574988798e-17 1.1544439874168193e-30
2.039501978296691 2.0227157806690951e-25 1.0950360745592565e-17 1.0950360745590275e-17 2.2881796777501876e-30
2.1016163906111602 2.0267394910734498e-25 1.130630793895781e-17 1.1306307938953366e-17 4.4418117512685956e-30
2.1656225393682647 2.031381385615779e-25 1.1677332982096444e-17 1.167733298208799e-17 8.450410862766497e-30
2.231578038680979 2.0367010260182153e-25 1.2064485173111728e-17 1.2064485173095963e-17 1.5763878098221268e-29
2.299542257339062 2.0432091612418555e-25 1.247164254897351e-17 1.247164254894466e-17 2.8850718276639757e-29
