Dust emission spectrum from A.P. Jones, M. Kohler, N. Ysard, M. Bocchio, and L. Verstraete (2017), A&A, 602A, 46J 
inside the DustPedia framework.

lambda    nu*dP/dnu     j_nu    j_nu(carb.) j_nu(sil)
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
0.9927057738263894 2.7175046865703826e-25 7.160779200297732e-18 7.160779200297732e-18 2.5042659948540392e-39
1.0001793341362166 2.762148113463218e-25 7.333212545397125e-18 7.333212545397125e-18 3.39123761633131e-39
1.0077091589558085 2.806719651054205e-25 7.507644057094398e-18 7.507644057094398e-18 4.586261058924715e-39
1.0114953028030835 2.828972943387899e-25 7.595600199250352e-18 7.595600199250352e-18 5.330832332864802e-39
1.0152956718711033 2.8512016599734175e-25 7.6840450623745e-18 7.6840450623745e-18 6.194264661735495e-39
1.0229392996569957 2.8955547079158963e-25 7.862326442001528e-18 7.862326442001528e-18 8.355208084689322e-39
1.0267826658714554 2.9176249517681973e-25 7.952019306494236e-18 7.952019306494236e-18 9.699074593497776e-39
1.0306404723013447 2.9396608181322117e-25 8.042181119340659e-18 8.042181119340659e-18 1.1255494709260592e-38
1.03451277320114 2.961660170493855e-25 8.13280791795872e-18 8.13280791795872e-18 1.3057519010950077e-38
1.0383996230291617 2.9836208845477933e-25 8.223895691607933e-18 8.223895691607933e-18 1.5143246811284023e-38
1.0403485208654093 2.994586091802837e-25 8.269611177777837e-18 8.269611177777837e-18 1.6305970086290583e-38
1.0423010764483396 3.00554084860529e-25 8.315440382337704e-18 8.315440382337704e-18 1.755658288224257e-38
1.0462171883269815 3.0274179639930466e-25 8.407437885936966e-18 8.407437885936966e-18 2.0348105261626684e-38
1.0471985131304309 3.0328803030679563e-25 8.430507528557634e-18 8.430507528557634e-18 2.111171906944664e-38
1.048180758391296 3.038339801255364e-25 8.45360514758121e-18 8.45360514758121e-18 2.1903558603282346e-38
1.0501480137395462 3.0492501454428915e-25 8.499884052884479e-18 8.499884052884479e-18 2.3576060070010723e-38
1.0521189612883777 3.060148738054103e-25 8.546274076232893e-18 8.546274076232893e-18 2.537427552952797e-38
1.0531058218030118 3.065585122832153e-25 8.56948704345462e-18 8.56948704345462e-18 2.632339398182197e-38
1.0540936079674168 3.070990873469838e-25 8.592650323529967e-18 8.592650323529967e-18 2.7307439532744773e-38
1.058054026499678 3.092581757982667e-25 8.685572847179595e-18 8.685572847179595e-18 3.1619293501894975e-38
1.0590464539527713 3.0979712910483235e-25 8.708870491689672e-18 8.708870491689672e-18 3.2798098290751507e-38
1.06003981227728 3.103357485675014e-25 8.732194806187423e-18 8.732194806187423e-18 3.402018325702036e-38
1.0620293250338977 3.114119733662515e-25 8.77892317298739e-18 8.77892317298739e-18 3.660050485388869e-38
1.0660195594769086 3.1356027863255693e-25 8.872696944023719e-18 8.872696944023719e-18 4.235315415421226e-38
1.070024785945596 3.1570289173927874e-25 8.966889763969238e-18 8.966889763969238e-18 4.89945971094876e-38
1.0740450607676866 3.1783961442189246e-25 9.061497198068744e-18 9.061497198068744e-18 5.665970334643834e-38
1.07808044048254 3.1997025004123045e-25 9.156514774082892e-18 9.156514774082892e-18 6.550341581508234e-38
1.0861967418109137 3.242086904874408e-25 9.347652967936086e-18 9.347652967936086e-18 8.746459945329907e-38
1.0902777775684922 3.263074895105589e-25 9.443514146722045e-18 9.443514146722045e-18 1.0102031053477271e-37
1.0943741465085532 3.283992820900188e-25 9.539760173500234e-18 9.539760173500234e-18 1.1664003157264765e-37
1.1026131145906286 3.3256110193870935e-25 9.733388031105227e-18 9.733388031105227e-18 1.553501264964205e-37
1.1109141095355224 3.3669267651497174e-25 9.92849875765884e-18 9.92849875765884e-18 2.066430757406031e-37
1.1192775983109025 3.407886976623987e-25 1.012493928471134e-17 1.012493928471134e-17 2.7451768520975996e-37
1.1277040513999907 3.4483000274373195e-25 1.0322137010029516e-17 1.0322137010029516e-17 3.642091044017154e-37
1.1361939428280308 3.4883627844676038e-25 1.0520673607808876e-17 1.0520673607808876e-17 4.825730629819628e-37
1.1447477501889525 3.5280618600278596e-25 1.0720509426710046e-17 1.0720509426710046e-17 6.385601756441136e-37
1.1533659546722406 3.56740602208229e-25 1.0921671299965533e-17 1.0921671299965533e-17 8.438442646897145e-37
1.1707974979042381 3.6451582734412767e-25 1.1328374790957871e-17 1.1328374790957871e-17 1.4676815948519028e-36
1.1884924949847024 3.7213228790968213e-25 1.1739868428905294e-17 1.1739868428905294e-17 2.5387185124530195e-36
