Dust emission spectrum from A.P. Jones, M. Kohler, N. Ysard, M. Bocchio, and L. Verstraete (2017), A&A, 602A, 46J 
inside the DustPedia framework.

lambda    nu*dP/dnu     j_nu    j_nu(carb.) j_nu(sil)
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
0.9927057738263894 9.192803671082504e-26 2.4223559814127043e-18 2.422355981349772e-18 6.29320596648766e-29
1.0001793341362166 9.343878210112887e-26 2.4807013273140733e-18 2.480701327238256e-18 7.58171264511036e-29
1.0077091589558085 9.494714086903482e-26 2.5397240426765637e-18 2.539724042585341e-18 9.12235429494368e-29
1.0114953028030835 9.57002391180695e-26 2.5694864173674235e-18 2.569486417267408e-18 1.0001558071722471e-28
1.0152956718711033 9.645251794375614e-26 2.599414501835752e-18 2.599414501726132e-18 1.0961972283274416e-28
1.0229392996569957 9.795358104463462e-26 2.6597426331837066e-18 2.6597426330521494e-18 1.3155778414965492e-28
1.0267826658714554 9.870053604580641e-26 2.6900941045281405e-18 2.690094104384084e-18 1.440574033038028e-28
1.0306404723013447 9.944634085020455e-26 2.720604635201356e-18 2.720604635043663e-18 1.5769374916817015e-28
1.03451277320114 1.0019092338683603e-25 2.751272894662262e-18 2.7512728944896962e-18 1.7256517295969443e-28
1.0383996230291617 1.0093421199742409e-25 2.7820975361863583e-18 2.78209753599758e-18 1.8877806670674322e-28
1.0403485208654093 1.0130534880348006e-25 2.7975680750243046e-18 2.7975680748268807e-18 1.9742316170922685e-28
1.0423010764483396 1.0167613545014907e-25 2.8130771971858263e-18 2.8130771969793786e-18 2.0644747932638386e-28
1.0462171883269815 1.0241662295308428e-25 2.8442104995300216e-18 2.844210499304323e-18 2.2569777647202153e-28
1.0471985131304309 1.0260151220868437e-25 2.852017668622547e-18 2.8520176683917732e-18 2.30772881838777e-28
1.048180758391296 1.0278630622442418e-25 2.8598343313695108e-18 2.859834331133553e-18 2.3595734140536605e-28
1.0501480137395462 1.0315560416732435e-25 2.8754960498662227e-18 2.87549604961956e-18 2.4666334699318144e-28
1.0521189612883777 1.035245080623101e-25 2.8911954785252713e-18 2.891195478267437e-18 2.5783428200068492e-28
1.0531058218030118 1.0370852454901723e-25 2.8990513125844734e-18 2.899051312320873e-18 2.636004444131725e-28
1.0540936079674168 1.0389150561008672e-25 2.90689036885311e-18 2.9068903685836194e-18 2.6949136132134555e-28
1.058054026499678 1.0462235221701728e-25 2.938338038367484e-18 2.9383380380731416e-18 2.9434187748619823e-28
1.0590464539527713 1.048047891113946e-25 2.946222703603958e-18 2.9462227033030693e-18 3.008894452406824e-28
1.06003981227728 1.0498711397062615e-25 2.954116422496204e-18 2.9541164221886265e-18 3.0757645828669522e-28
1.0620293250338977 1.0535142333541989e-25 2.969930929851501e-18 2.969930929530121e-18 3.213801827946529e-28
