Dust emission spectrum from A.P. Jones, M. Kohler, N. Ysard, M. Bocchio, and L. Verstraete (2017), A&A, 602A, 46J 
inside the DustPedia framework.

lambda    nu*dP/dnu     j_nu    j_nu(carb.) j_nu(sil)
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
0.9927057738263894 2.567977317689713e-25 6.766766090312166e-18 6.766765823524059e-18 2.6678810619021554e-25
1.0001793341362166 2.6110230589257787e-25 6.93199143040476e-18 6.931991109207133e-18 3.21197629987277e-25
1.0077091589558085 2.654138765829217e-25 7.099508183689543e-18 7.099507797494026e-18 3.8619551621920704e-25
1.0114953028030835 2.675719350741569e-25 7.184124712515487e-18 7.184124289252663e-18 4.2326282517580235e-25
1.0152956718711033 2.69731324500604e-25 7.269312729762941e-18 7.269312266028007e-18 4.6373493698947785e-25
1.0229392996569957 2.740514478182125e-25 7.441344274240245e-18 7.441343718124906e-18 5.561153404183612e-25
1.0267826658714554 2.7620714338143333e-25 7.528056460545661e-18 7.528055851832187e-18 6.087134745762852e-25
1.0306404723013447 2.7836352065389245e-25 7.615333838202159e-18 7.615333172135598e-18 6.660665608568347e-25
1.03451277320114 2.8052044860932312e-25 7.703175902246779e-18 7.703175173663817e-18 7.285829613240093e-25
1.0383996230291617 2.8267779780326347e-25 7.791582152770115e-18 7.791581356065995e-18 7.967041217761666e-25
1.0403485208654093 2.8375659035767786e-25 7.835996693543974e-18 7.835995860529875e-18 8.330140984791149e-25
1.0423010764483396 2.8483544042127e-25 7.880552096635394e-18 7.880551225728314e-18 8.709070784757426e-25
1.0462171883269815 2.8699325032674597e-25 7.970085249222689e-18 7.970084297515548e-18 9.51707140518696e-25
1.0471985131304309 2.8753271432374843e-25 7.992556482894797e-18 7.99255550989258e-18 9.730022158997043e-25
1.048180758391296 2.880721790650669e-25 8.015062880107101e-18 8.015061885353812e-18 9.947532874387078e-25
1.0501480137395462 2.8915110310837656e-25 8.060181136198212e-18 8.060180096537453e-18 1.0396607590450618e-24
1.0521189612883777 2.9023000718255274e-25 8.1054399601059e-18 8.105438873599852e-18 1.0865060434625355e-24
1.0531058218030118 2.9076868424994136e-25 8.128100745805479e-18 8.128099635123804e-18 1.1106816745629588e-24
1.0540936079674168 2.913048516976656e-25 8.15072669153727e-18 8.150725556160059e-18 1.135377210288776e-24
1.058054026499678 2.9344927438698397e-25 8.241576938301361e-18 8.241575698782532e-18 1.2395188292526057e-24
1.0590464539527713 2.9398530906187e-25 8.264376078878428e-18 8.264374811929673e-18 1.2669487548775282e-24
1.06003981227728 2.945213116753179e-25 8.287209836424371e-18 8.287208541465288e-18 1.294959082896975e-24
1.0620293250338977 2.9559321345387593e-25 8.332981173835833e-18 8.332979821067968e-18 1.3527678644550074e-24
1.0660195594769086 2.9773655280154973e-25 8.424938942161589e-18 8.424937466282593e-18 1.4758789934709835e-24
1.070024785945596 2.998791783197659e-25 8.517449807598515e-18 8.517448197932803e-18 1.6096657145955877e-24
1.0740450607676866 3.0202097792933053e-25 8.610513356689076e-18 8.610511601684458e-18 1.7550046193760225e-24
1.07808044048254 3.0416184162613463e-25 8.704129200146223e-18 8.704127287306274e-18 1.912839950799619e-24
1.0861967418109137 3.0843684349923296e-25 8.892915767377095e-18 8.892913497232208e-18 2.2701448862009485e-24
1.0902777775684922 3.105628395585588e-25 8.987855513878779e-18 8.987853041991463e-18 2.4718873174485877e-24
1.0943741465085532 3.1268734215126237e-25 9.083339751621572e-18 9.083337060939609e-18 2.690681964488746e-24
1.1026131145906286 3.1693147652358972e-25 9.275940638552922e-18 9.275937453574389e-18 3.1849785297055472e-24
1.1109141095355224 3.2116848957915873e-25 9.470716686776676e-18 9.470712921577478e-18 3.7651991954585254e-24
1.1192775983109025 3.25394092017119e-25 9.667560713943882e-18 9.667556268564582e-18 4.445379296649534e-24
1.1277040513999907 3.2959119282865613e-25 9.865978663709205e-18 9.865973422018927e-18 5.241690281655416e-24
1.1361939428280308 3.337786136930323e-25 1.0066544304299641e-17 1.0066538131561268e-17 6.17273837139461e-24
1.1447477501889525 3.379557676772042e-25 1.0269258694817463e-17 1.026925143491422e-17 7.259903243528931e-24
1.1533659546722406 3.421239259658498e-25 1.0474179390076062e-17 1.0474170862345719e-17 8.52773034286501e-24
1.1707974979042381 3.504461849767652e-25 1.0891120301698755e-17 1.0891108579650081e-17 1.1722048670311458e-23
1.1884924949847024 3.587257983347381e-25 1.1316926295645597e-17 1.1316910263079328e-17 1.6032566267893083e-23
1.2064549276569216 3.670221826895584e-25 1.1753652547796639e-17 1.175363072739068e-17 2.1820405957816118e-23
1.2246888378427687 3.752671124484133e-25 1.2199322098663454e-17 1.2199292545882071e-17 2.955278138274992e-23
1.2431983285522175 3.834491458242362e-25 1.2653702665788803e-17 1.2653662833736061e-17 3.98320527445478e-23
1.2619875648066055 3.9157463891748676e-25 1.3117137308825854e-17 1.3117083877969793e-17 5.343085606497362e-23
1.3004222497298317 4.075756598158702e-25 1.4068962266469148e-17 1.40688674735413e-17 9.479292784641525e-23
1.3400274889804893 4.232823695692859e-25 1.5056128762550462e-17 1.5055963660090223e-17 1.6510246024214272e-22
1.3808389325824078 4.387197342114239e-25 1.6080502891435492e-17 1.608022045072262e-17 2.824407128700007e-22
1.4228933163050095 4.540105545773635e-25 1.71477728379194e-17 1.7147298037370753e-17 4.748005486528545e-22
1.466228494730424 4.694659998512606e-25 1.8271543374458984e-17 1.8270758641680056e-17 7.847327789240974e-22
1.5108834753276823 4.850036603236031e-25 1.9451156163219993e-17 1.94498804591568e-17 1.275704063189066e-21
1.5568984535646726 5.00576245276513e-25 2.0687116335311808e-17 2.068507435849304e-17 2.0419768187701588e-21
1.6043148490894465 5.162976875167769e-25 2.1986657750538614e-17 2.198343349791731e-17 3.2242526213033573e-21
1.6531753430134553 5.322986228190434e-25 2.335843246268951e-17 2.3353416239548845e-17 5.0162231406644334e-21
1.7035239163302658 5.487551778157919e-25 2.4813972654051666e-17 2.4806281408353113e-17 7.6912456985628e-21
1.755405889504358 5.661633103617932e-25 2.6380845233767677e-17 2.6369217224763096e-17 1.1628009004584708e-20
1.8088679632656115 5.8456760085111215e-25 2.806797243965126e-17 2.8050632158497367e-17 1.7340281153899508e-20
1.8639582606462262 6.040357272855255e-25 2.98860310245132e-17 2.9860514535755104e-17 2.5516488758086284e-20
1.9207263702978936 6.247559594246615e-25 3.185263312742362e-17 3.1815568244565615e-17 3.7064882858010694e-20
1.979223391128241 6.469871730987261e-25 3.39906851399915e-17 3.3937517412219835e-17 5.316772777166711e-20
2.039501978296691 6.710080624222224e-25 3.6326311471668326e-17 3.6250970479828585e-17 7.534099183974506e-20
2.1016163906111602 6.973568699303643e-25 3.89025405065969e-17 3.8797031207449904e-17 1.0550929914701328e-19
2.1656225393682647 7.264239155356711e-25 4.175825380666737e-17 4.1612179167063576e-17 1.460746396037945e-19
2.231578038680979 7.583833626001472e-25 4.492316111565734e-17 4.4723166737887703e-17 1.9999437776964733e-19
2.299542257339062 7.935505647981985e-25 4.843791412272195e-17 4.81670500091987e-17 2.7086411352324135e-19
2.369576372248914 8.323803666120331e-25 5.23554590370895e-17 5.199245183218669e-17 3.6300720490281985e-19
2.4417434235010123 8.753825097279452e-25 5.673712493520708e-17 5.625557787144795e-17 4.815470637591314e-19
2.5161083711144245 9.232959201340851e-25 6.166513579218275e-17 6.103263516133893e-17 6.325006308438035e-19
2.5927381535095444 9.771692145143617e-25 6.725086393037053e-17 6.642802092869144e-17 8.228430016790712e-19
2.6717017477616296 1.0380920611700652e-24 7.361957015564076e-17 7.255905449442592e-17 1.0605156612148257e-18
2.753070231689431 1.107540089656027e-24 8.09368278123461e-17 7.958236869990748e-17 1.3544591124386474e-18
2.836916847834745 1.1886700408378142e-24 8.951119527341685e-17 8.77965192423576e-17 1.7146760310592376e-18
2.9233170693905177 1.2880241422048721e-24 9.994690700876324e-17 9.77951018776347e-17 2.1518051311285367e-18
2.967498994190263 1.3504835395262776e-24 1.0637738461737588e-16 1.0397894716033467e-16 2.398437457041196e-18
3.0123486681368425 1.4187619377186757e-24 1.1344469719514063e-16 1.1077490477108862e-16 2.669792424052003e-18
3.0578761833420214 1.5285497469171762e-24 1.2407060698676222e-16 1.2110183810482044e-16 2.9687688819417737e-18
3.1040917844459814 1.6591070225140274e-24 1.3670310814064697e-16 1.3340831174468707e-16 3.294796395959881e-18
3.127460860933648 1.776429341701154e-24 1.474718927535483e-16 1.440022657658966e-16 3.469626987651613e-18
3.1510058709225794 1.9255456837243545e-24 1.610543547290301e-16 1.5740229583696008e-16 3.6520588920700485e-18
3.162844764501044 2.0568997113066214e-24 1.7268731106954123e-16 1.6894076798461394e-16 3.746543084927325e-18
3.1747281389236908 2.2067239314080572e-24 1.8596190191072566e-16 1.8211890074602257e-16 3.8430011647030634e-18
3.1986289994194426 2.613805793992244e-24 2.2192519987809675e-16 2.1788275612861676e-16 4.042443749480037e-18
3.2227097969389145 3.5465870370757086e-24 3.033899949556431e-16 2.991360107305658e-16 4.253984225077278e-18
3.2348180950136065 4.42040605768271e-24 3.7956089520125196e-16 3.751939688883196e-16 4.366926312932339e-18
3.240889293275058 5.071685149572025e-24 4.363007040519991e-16 4.3187420280687654e-16 4.4265012451225994e-18
3.2469718861334385 5.825265406453083e-24 5.02069313993184e-16 4.975811690285015e-16 4.488144964682671e-18
3.2714166318528037 9.809568963315099e-24 8.518344797638002e-16 8.470914236274391e-16 4.74305613636101e-18
3.2744851364798273 1.0059909553450906e-23 8.743927188765804e-16 8.696195739137171e-16 4.7731449628631026e-18
3.2775565192852394 1.0317166554340374e-23 8.975942548929333e-16 8.927908662311767e-16 4.80338866175656e-18
3.283707930232385 1.0077049268026531e-23 8.783494561586174e-16 8.734918843043395e-16 4.857571854277778e-18
3.2898708863219004 9.304060103529898e-24 8.124951819757996e-16 8.075882103003287e-16 4.9069716754709135e-18
3.29141343181113 9.121621451918834e-24 7.969368615671227e-16 7.920174829763949e-16 4.919378590727516e-18
3.292184975758714 9.031955472699809e-24 7.892879082575181e-16 7.84362317652402e-16 4.9255906051163976e-18
3.295272960557952 8.467983879182836e-24 7.406974514766109e-16 7.357476803252225e-16 4.949771151388394e-18
3.3076538914384823 6.50778637495462e-24 5.71377034408815e-16 5.6633009649108295e-16 5.046937917732068e-18
3.310756385682612 6.107114869434607e-24 5.367014235271946e-16 5.316299844252953e-16 5.071439101899203e-18
3.313861789986515 5.736769087352481e-24 5.046278251904557e-16 4.995318009003435e-16 5.096024290112322e-18
3.3200813396944477 5.219793325729501e-24 4.600144400000544e-16 4.548655771169906e-16 5.14886288306381e-18
3.345076488085796 4.3173229282655585e-24 3.833451915804046e-16 3.779609665071921e-16 5.38422507321262e-18
3.3482140837626964 4.355647728039038e-24 3.871108999145935e-16 3.8169479566317177e-16 5.416104251421781e-18
3.3513546224236106 4.3943466312741766e-24 3.909166151225254e-16 3.8546848301723816e-16 5.448132105287262e-18
3.3576445397418455 4.6592831221477774e-24 4.1526301375740885e-16 4.0974793499458405e-16 5.515078762824908e-18
3.3702598118196083 5.620223474668915e-24 5.027897313616079e-16 4.971342193080561e-16 5.655512053551852e-18
3.382922481734668 5.852141746727171e-24 5.255043508281502e-16 5.197121519339752e-16 5.792198894175114e-18
3.389271646505754 5.9719127703063544e-24 5.372658876801241e-16 5.314043700923637e-16 5.861517587760551e-18
3.395632727569191 6.1020191623198985e-24 5.500012935362156e-16 5.44068337646794e-16 5.932955889421774e-18
3.421196662673239 6.726681964931513e-24 6.108693956113853e-16 6.046405089954034e-16 6.228886615981803e-18
3.4276182099114902 6.6166545799180754e-24 6.020053315705077e-16 5.95710197445812e-16 6.295134124695566e-18
3.4340518103208963 6.10829059235764e-24 5.567958196382422e-16 5.504379270569013e-16 6.357892581340872e-18
3.4469541582030403 5.384093722600667e-24 4.92626252311298e-16 4.861476995292905e-16 6.478552782007398e-18
3.472904465399547 5.1998041592803566e-24 4.793461645820119e-16 4.725899578668128e-16 6.756206715199271e-18
3.4990501388274233 4.908936075468054e-24 4.559392446688384e-16 4.488984460919197e-16 7.040798576918522e-18
3.5253949054701885 3.821967287942052e-24 3.576548932835455e-16 3.5033687427075653e-16 7.318019012788929e-18
3.5519380250092896 2.7940766870573564e-24 2.6343479340316207e-16 2.558375421194998e-16 7.597251283662371e-18
3.578680990867387 2.4027778255752536e-24 2.282475028528972e-16 2.2034410977066807e-16 7.903393082229118e-18
3.605625307711299 2.2616314043379173e-24 2.1645710835592052e-16 2.0823092347129077e-16 8.226184884629681e-18
3.660119384959845 2.195220257698334e-24 2.1327639248423688e-16 2.043704183532642e-16 8.905974130972695e-18
3.715437065384467 2.1643915682505156e-24 2.1345934662886158e-16 2.0383436845114232e-16 9.624978177719302e-18
3.8285932144167436 2.237848271752615e-24 2.274255721393052e-16 2.1624697383579934e-16 1.1178598303505916e-17
3.94519561050918 2.3516032288841354e-24 2.462646196692202e-16 2.333793040385478e-16 1.2885315630672299e-17
4.06534921144712 2.484284848742128e-24 2.6808263338407196e-16 2.5333639047096184e-16 1.474624291311011e-17
4.189162171576248 2.6294064696071753e-24 2.9238449157328024e-16 2.75616595664087e-16 1.676789590919326e-17
4.316745939156006 2.7841126387909746e-24 3.190161900489972e-16 3.000698769720336e-16 1.8946313076963723e-17
4.448215356677963 2.9468683790733813e-24 3.479493077541555e-16 3.2669386221345967e-16 2.1255445540695877e-17
4.58368876423945 3.1172362498734595e-24 3.792750480503829e-16 3.5557372910534555e-16 2.3701318945037482e-17
4.723288106065518 3.295460055501965e-24 4.1317108626423205e-16 3.868688302381043e-16 2.630225602612788e-17
4.867139040275056 3.481827003351245e-24 4.498320292777404e-16 4.2083567962273165e-16 2.899634965500884e-17
4.940699165968905 3.579880927010677e-24 4.694900855687174e-16 4.391029370510869e-16 3.038714851763055e-17
5.015371051989984 3.678574988269281e-24 4.897248203684128e-16 4.579212834334647e-16 3.180353693494801e-17
5.091171501069577 3.783844323502994e-24 5.113525430774023e-16 4.780776286458353e-16 3.327491443156695e-17
5.129500256944802 3.8366823810935e-24 5.223965939664632e-16 4.883773771387605e-16 3.401921682770254e-17
