 1 0.0080000 -12.2838 -12.2839 -12.2837 -12.2841 -12.2841 -12.2841 -12.2843 -12.2844 -12.2843 -12.2845 -12.2847 -12.2848 -12.2849 -12.2850 -12.2850 -12.2851 -12.2852 -12.2852 -12.2850 -12.2852 -12.2853 -12.2852 -12.2852 -12.2853 -12.2853 -12.2855 -12.2855 -12.2849 -12.2851 -12.2851 -12.2847 -12.2848 -12.2850 -12.2845 -12.2843 -12.2847 -12.2841 -12.2842 -12.2846 -12.2845 -12.2845 -12.2843 -12.2851 -12.2851 -12.2847 -12.2857 -12.2856 -12.2854 -12.2863 -12.2862 -12.2862 -12.2871 -12.2871 -12.2870 -12.2880 -12.2880 -12.2879 -12.2888 -12.2888 -12.2888 -12.2895 -12.2895 -12.2895 -12.2902 -12.2901 -12.2904 -12.2909 -12.2908 -12.2912 -12.2914 -12.2914 -12.2922 -12.2920 -12.2920 -12.2932 -12.2927 -12.2928 -12.2944 -12.2935 -12.2936 -12.2956 -12.2939 -12.2942 -12.2978 -12.2942 -12.2946 -12.3007 -12.2945 -12.2951 -12.3050 -12.2947 -12.2954 -12.3107
 1 0.0090000 -12.2833 -12.2833 -12.2831 -12.2835 -12.2836 -12.2834 -12.2839 -12.2839 -12.2837 -12.2841 -12.2841 -12.2842 -12.2844 -12.2845 -12.2843 -12.2845 -12.2846 -12.2845 -12.2845 -12.2847 -12.2847 -12.2846 -12.2848 -12.2847 -12.2848 -12.2849 -12.2850 -12.2846 -12.2845 -12.2845 -12.2841 -12.2843 -12.2844 -12.2840 -12.2841 -12.2840 -12.2837 -12.2837 -12.2840 -12.2842 -12.2841 -12.2839 -12.2849 -12.2848 -12.2843 -12.2855 -12.2854 -12.2847 -12.2862 -12.2860 -12.2854 -12.2869 -12.2866 -12.2863 -12.2874 -12.2872 -12.2871 -12.2881 -12.2881 -12.2880 -12.2889 -12.2889 -12.2889 -12.2896 -12.2895 -12.2897 -12.2903 -12.2903 -12.2906 -12.2909 -12.2909 -12.2914 -12.2915 -12.2915 -12.2923 -12.2920 -12.2920 -12.2933 -12.2926 -12.2927 -12.2945 -12.2930 -12.2932 -12.2963 -12.2933 -12.2937 -12.2987 -12.2936 -12.2941 -12.3021 -12.2938 -12.2944 -12.3069
 1 0.0110000 -12.2830 -12.2826 -12.2825 -12.2830 -12.2830 -12.2828 -12.2833 -12.2834 -12.2831 -12.2835 -12.2836 -12.2835 -12.2839 -12.2839 -12.2838 -12.2840 -12.2841 -12.2840 -12.2841 -12.2842 -12.2841 -12.2841 -12.2842 -12.2841 -12.2842 -12.2843 -12.2844 -12.2841 -12.2840 -12.2841 -12.2835 -12.2837 -12.2838 -12.2834 -12.2835 -12.2838 -12.2832 -12.2833 -12.2834 -12.2838 -12.2838 -12.2834 -12.2845 -12.2845 -12.2839 -12.2852 -12.2852 -12.2844 -12.2860 -12.2858 -12.2850 -12.2867 -12.2865 -12.2856 -12.2873 -12.2871 -12.2864 -12.2878 -12.2876 -12.2872 -12.2883 -12.2881 -12.2882 -12.2889 -12.2888 -12.2890 -12.2896 -12.2896 -12.2899 -12.2903 -12.2902 -12.2907 -12.2909 -12.2908 -12.2916 -12.2914 -12.2914 -12.2925 -12.2920 -12.2920 -12.2936 -12.2924 -12.2925 -12.2949 -12.2926 -12.2928 -12.2968 -12.2927 -12.2931 -12.2996 -12.2928 -12.2933 -12.3037
 1 0.0120000 -12.2836 -12.2829 -12.2818 -12.2835 -12.2830 -12.2821 -12.2835 -12.2830 -12.2825 -12.2835 -12.2830 -12.2830 -12.2835 -12.2833 -12.2832 -12.2835 -12.2836 -12.2834 -12.2836 -12.2837 -12.2835 -12.2837 -12.2837 -12.2836 -12.2836 -12.2838 -12.2838 -12.2834 -12.2836 -12.2835 -12.2829 -12.2830 -12.2832 -12.2828 -12.2829 -12.2832 -12.2827 -12.2827 -12.2827 -12.2833 -12.2834 -12.2829 -12.2841 -12.2841 -12.2835 -12.2849 -12.2848 -12.2841 -12.2858 -12.2855 -12.2847 -12.2865 -12.2863 -12.2853 -12.2871 -12.2868 -12.2859 -12.2877 -12.2874 -12.2866 -12.2882 -12.2879 -12.2873 -12.2885 -12.2882 -12.2881 -12.2890 -12.2886 -12.2890 -12.2895 -12.2894 -12.2899 -12.2901 -12.2900 -12.2908 -12.2906 -12.2907 -12.2918 -12.2913 -12.2912 -12.2928 -12.2916 -12.2916 -12.2939 -12.2918 -12.2919 -12.2951 -12.2919 -12.2922 -12.2974 -12.2920 -12.2923 -12.3008
 1 0.0140000 -12.2849 -12.2844 -12.2825 -12.2848 -12.2843 -12.2824 -12.2847 -12.2842 -12.2825 -12.2848 -12.2843 -12.2823 -12.2847 -12.2841 -12.2822 -12.2846 -12.2839 -12.2823 -12.2843 -12.2837 -12.2823 -12.2841 -12.2834 -12.2823 -12.2837 -12.2831 -12.2823 -12.2835 -12.2826 -12.2821 -12.2825 -12.2819 -12.2814 -12.2824 -12.2819 -12.2809 -12.2823 -12.2818 -12.2812 -12.2829 -12.2824 -12.2818 -12.2835 -12.2831 -12.2824 -12.2841 -12.2838 -12.2831 -12.2848 -12.2845 -12.2837 -12.2855 -12.2853 -12.2844 -12.2862 -12.2859 -12.2850 -12.2868 -12.2865 -12.2857 -12.2874 -12.2871 -12.2863 -12.2880 -12.2876 -12.2870 -12.2884 -12.2880 -12.2876 -12.2889 -12.2885 -12.2884 -12.2893 -12.2890 -12.2892 -12.2898 -12.2895 -12.2903 -12.2901 -12.2899 -12.2914 -12.2903 -12.2902 -12.2925 -12.2905 -12.2904 -12.2939 -12.2906 -12.2905 -12.2961 -12.2906 -12.2908 -12.2991
 1 0.0160000 -12.2860 -12.2844 -12.2826 -12.2843 -12.2841 -12.2825 -12.2845 -12.2841 -12.2826 -12.2847 -12.2844 -12.2826 -12.2848 -12.2844 -12.2824 -12.2849 -12.2844 -12.2822 -12.2848 -12.2842 -12.2820 -12.2846 -12.2840 -12.2818 -12.2842 -12.2836 -12.2818 -12.2841 -12.2834 -12.2815 -12.2833 -12.2823 -12.2808 -12.2828 -12.2822 -12.2807 -12.2827 -12.2821 -12.2807 -12.2832 -12.2827 -12.2813 -12.2839 -12.2833 -12.2819 -12.2848 -12.2838 -12.2825 -12.2854 -12.2843 -12.2832 -12.2858 -12.2849 -12.2838 -12.2861 -12.2853 -12.2844 -12.2863 -12.2859 -12.2852 -12.2867 -12.2865 -12.2858 -12.2873 -12.2870 -12.2865 -12.2878 -12.2874 -12.2871 -12.2883 -12.2879 -12.2878 -12.2888 -12.2884 -12.2886 -12.2892 -12.2888 -12.2895 -12.2895 -12.2893 -12.2903 -12.2898 -12.2896 -12.2912 -12.2900 -12.2898 -12.2922 -12.2901 -12.2900 -12.2940 -12.2902 -12.2901 -12.2964
 1 0.0190000 -12.2885 -12.2846 -12.2823 -12.2872 -12.2843 -12.2824 -12.2853 -12.2837 -12.2825 -12.2849 -12.2839 -12.2827 -12.2845 -12.2841 -12.2826 -12.2843 -12.2844 -12.2825 -12.2846 -12.2845 -12.2824 -12.2848 -12.2844 -12.2821 -12.2848 -12.2840 -12.2820 -12.2845 -12.2839 -12.2814 -12.2837 -12.2831 -12.2806 -12.2833 -12.2827 -12.2804 -12.2835 -12.2825 -12.2802 -12.2836 -12.2830 -12.2807 -12.2847 -12.2836 -12.2814 -12.2853 -12.2842 -12.2821 -12.2857 -12.2849 -12.2827 -12.2860 -12.2853 -12.2833 -12.2863 -12.2856 -12.2839 -12.2865 -12.2859 -12.2846 -12.2867 -12.2861 -12.2852 -12.2869 -12.2863 -12.2859 -12.2870 -12.2867 -12.2864 -12.2871 -12.2871 -12.2871 -12.2875 -12.2876 -12.2880 -12.2879 -12.2880 -12.2888 -12.2882 -12.2884 -12.2896 -12.2885 -12.2887 -12.2904 -12.2887 -12.2889 -12.2914 -12.2888 -12.2890 -12.2927 -12.2888 -12.2892 -12.2946
 1 0.0220000 -12.2886 -12.2857 -12.2817 -12.2885 -12.2851 -12.2815 -12.2877 -12.2848 -12.2817 -12.2858 -12.2844 -12.2821 -12.2854 -12.2839 -12.2822 -12.2850 -12.2834 -12.2823 -12.2845 -12.2837 -12.2823 -12.2840 -12.2839 -12.2822 -12.2841 -12.2841 -12.2819 -12.2839 -12.2839 -12.2814 -12.2833 -12.2831 -12.2804 -12.2827 -12.2826 -12.2802 -12.2831 -12.2828 -12.2801 -12.2842 -12.2829 -12.2805 -12.2849 -12.2835 -12.2811 -12.2853 -12.2845 -12.2816 -12.2855 -12.2848 -12.2820 -12.2858 -12.2851 -12.2823 -12.2861 -12.2853 -12.2829 -12.2863 -12.2855 -12.2835 -12.2865 -12.2857 -12.2841 -12.2867 -12.2859 -12.2847 -12.2870 -12.2860 -12.2853 -12.2872 -12.2861 -12.2860 -12.2874 -12.2862 -12.2867 -12.2875 -12.2864 -12.2875 -12.2876 -12.2866 -12.2884 -12.2877 -12.2868 -12.2892 -12.2878 -12.2869 -12.2901 -12.2878 -12.2872 -12.2911 -12.2878 -12.2877 -12.2927
 1 0.0250000 -12.2881 -12.2886 -12.2821 -12.2881 -12.2870 -12.2816 -12.2882 -12.2853 -12.2812 -12.2864 -12.2852 -12.2811 -12.2857 -12.2849 -12.2814 -12.2855 -12.2845 -12.2819 -12.2853 -12.2841 -12.2822 -12.2854 -12.2838 -12.2823 -12.2850 -12.2834 -12.2820 -12.2845 -12.2833 -12.2814 -12.2838 -12.2827 -12.2806 -12.2835 -12.2822 -12.2804 -12.2839 -12.2823 -12.2801 -12.2843 -12.2827 -12.2806 -12.2846 -12.2837 -12.2811 -12.2849 -12.2842 -12.2815 -12.2852 -12.2845 -12.2819 -12.2854 -12.2848 -12.2823 -12.2857 -12.2850 -12.2827 -12.2860 -12.2851 -12.2831 -12.2863 -12.2853 -12.2834 -12.2865 -12.2855 -12.2838 -12.2868 -12.2856 -12.2842 -12.2870 -12.2857 -12.2848 -12.2872 -12.2858 -12.2854 -12.2874 -12.2859 -12.2861 -12.2875 -12.2860 -12.2869 -12.2875 -12.2861 -12.2877 -12.2876 -12.2863 -12.2886 -12.2876 -12.2864 -12.2894 -12.2876 -12.2865 -12.2906
 1 0.0300000 -12.2903 -12.2875 -12.2823 -12.2897 -12.2876 -12.2820 -12.2890 -12.2859 -12.2816 -12.2871 -12.2850 -12.2814 -12.2853 -12.2848 -12.2811 -12.2860 -12.2846 -12.2807 -12.2860 -12.2845 -12.2813 -12.2860 -12.2845 -12.2818 -12.2852 -12.2841 -12.2816 -12.2852 -12.2834 -12.2816 -12.2847 -12.2824 -12.2808 -12.2845 -12.2818 -12.2802 -12.2851 -12.2819 -12.2799 -12.2854 -12.2828 -12.2804 -12.2856 -12.2833 -12.2808 -12.2857 -12.2837 -12.2812 -12.2856 -12.2839 -12.2816 -12.2855 -12.2840 -12.2819 -12.2855 -12.2842 -12.2822 -12.2853 -12.2843 -12.2825 -12.2852 -12.2844 -12.2829 -12.2853 -12.2845 -12.2832 -12.2855 -12.2846 -12.2835 -12.2857 -12.2846 -12.2839 -12.2858 -12.2846 -12.2844 -12.2859 -12.2846 -12.2850 -12.2859 -12.2845 -12.2857 -12.2858 -12.2845 -12.2865 -12.2857 -12.2845 -12.2874 -12.2855 -12.2845 -12.2883 -12.2854 -12.2845 -12.2893
