Dust emission spectrum from A.P. Jones, M. Kohler, N. Ysard, M. Bocchio, and L. Verstraete (2017), A&A, 602A, 46J 
inside the DustPedia framework.

lambda    nu*dP/dnu     j_nu    j_nu(carb.) j_nu(sil)
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
0.9927057738263894 1.2628563383055156e-24 3.3276981802430747e-17 3.3276981802430747e-17 2.372571910818213e-38
1.0001793341362166 1.283564832016671e-24 3.40772954321175e-17 3.40772954321175e-17 3.173941357197249e-38
1.0077091589558085 1.3042392274164792e-24 3.488686118353478e-17 3.488686118353478e-17 4.2389114535683356e-38
1.0114953028030835 1.3145610869353433e-24 3.529507228830277e-17 3.529507228830277e-17 4.895695624785438e-38
1.0152956718711033 1.3248713689382757e-24 3.57055463445066e-17 3.57055463445066e-17 5.651946756538541e-38
1.0229392996569957 1.3454429804026125e-24 3.653293751316702e-17 3.653293751316702e-17 7.523875410492457e-38
1.0267826658714554 1.3556791983486418e-24 3.694918756486396e-17 3.694918756486396e-17 8.675674951328733e-38
1.0306404723013447 1.3658993074369827e-24 3.73676090569172e-17 3.73676090569172e-17 9.999871271959649e-38
1.03451277320114 1.3761023206595295e-24 3.778818367103543e-17 3.778818367103543e-17 1.1521696253007366e-37
1.0383996230291617 1.3862872567725319e-24 3.8210892869623176e-17 3.8210892869623176e-17 1.3269993203617072e-37
1.0403485208654093 1.3913726408967157e-24 3.8423042086216014e-17 3.8423042086216014e-17 1.4239192717708636e-37
1.0423010764483396 1.3964531404841668e-24 3.86357179002006e-17 3.86357179002006e-17 1.5277722341623146e-37
1.0462171883269815 1.4065990026379535e-24 3.906263979982991e-17 3.906263979982991e-17 1.7582535440283709e-37
1.0471985131304309 1.4091322268336724e-24 3.916969566862685e-17 3.916969566862685e-17 1.821006909007177e-37
1.048180758391296 1.4116641244910523e-24 3.9276881093163465e-17 3.9276881093163465e-17 1.8859556442397457e-37
1.0501480137395462 1.41672388039184e-24 3.949163939954216e-17 3.949163939954216e-17 2.022742888714764e-37
1.0521189612883777 1.4217781510003844e-24 3.9706912291379266e-17 3.9706912291379266e-17 2.169248410442487e-37
1.0531058218030118 1.4242992758594017e-24 3.9814631469775747e-17 3.9814631469775747e-17 2.246354156346254e-37
1.0540936079674168 1.4268061541364528e-24 3.992211916964381e-17 3.992211916964381e-17 2.326143309609448e-37
1.058054026499678 1.4368186869779983e-24 4.035331755328258e-17 4.035331755328258e-17 2.6740461816374666e-37
1.0590464539527713 1.4393180019455076e-24 4.0461427488113707e-17 4.0461427488113707e-17 2.7687068679805284e-37
1.06003981227728 1.4418157604427626e-24 4.0569660933145603e-17 4.0569660933145603e-17 2.866652676627448e-37
1.0620293250338977 1.4468065499051621e-24 4.0786497097381185e-17 4.0786497097381185e-17 3.0728504464250593e-37
1.0660195594769086 1.4567688134460768e-24 4.1221637688231144e-17 4.1221637688231144e-17 3.5298417452754593e-37
1.070024785945596 1.4667045554542694e-24 4.165871903362626e-17 4.165871903362626e-17 4.05332579698057e-37
1.0740450607676866 1.47661286125941e-24 4.209772066729765e-17 4.209772066729765e-17 4.65276805929996e-37
1.07808044048254 1.4864928238138252e-24 4.2538621953339717e-17 4.2538621953339717e-17 5.338952074502014e-37
1.0861967418109137 1.506146513260566e-24 4.34255321893418e-17 4.34255321893418e-17 7.0223576086034654e-37
1.0902777775684922 1.5158784089086107e-24 4.387033598496596e-17 4.387033598496596e-17 8.04943694881163e-37
1.0943741465085532 1.5255777180248834e-24 4.431692256867906e-17 4.431692256867906e-17 9.223525119371252e-37
1.1026131145906286 1.5448751383752977e-24 4.521535770044877e-17 4.521535770044877e-17 1.2097905498785999e-36
1.1109141095355224 1.5640319839704288e-24 4.6120663420781543e-17 4.6120663420781543e-17 1.5846374386869486e-36
1.1192775983109025 1.5830236476794951e-24 4.703212996487128e-17 4.703212996487128e-17 2.0728206544068265e-36
1.1277040513999907 1.601761151455047e-24 4.79470983705236e-17 4.79470983705236e-17 2.70774051774914e-36
1.1361939428280308 1.6203360302839702e-24 4.886827306349701e-17 4.886827306349701e-17 3.532459111478962e-36
1.1447477501889525 1.6387421228461027e-24 4.9795471488075736e-17 4.9795471488075736e-17 4.602322055743351e-36
1.1533659546722406 1.656983577264738e-24 5.0728820516379853e-17 5.0728820516379853e-17 5.988415598583093e-36
1.1707974979042381 1.6930327109957097e-24 5.261584722740802e-17 5.261584722740802e-17 1.0099712788060159e-35
1.1884924949847024 1.728345911715898e-24 5.452510911416963e-17 5.452510911416963e-17 1.6946670566139932e-35
1.2064549276569216 1.7632034539274263e-24 5.646547196867159e-17 5.646547196867159e-17 2.8292855415856796e-35
1.2246888378427687 1.7972207883959086e-24 5.842471816143895e-17 5.842471816143895e-17 4.6997067733754344e-35
1.2431983285522175 1.8303185458145053e-24 6.039994329008579e-17 6.039994329008579e-17 7.767259164801314e-35
1.2619875648066055 1.8624849373574323e-24 6.239032927790142e-17 6.239032927790142e-17 1.2772165148907438e-34
1.3004222497298317 1.9234866007953574e-24 6.639616413520472e-17 6.639616413520472e-17 3.4009392522953332e-34
1.3400274889804893 1.979992401248237e-24 7.042821219414207e-17 7.042821219414207e-17 8.870820160428212e-34
1.3808389325824078 2.0317985862545627e-24 7.447201594386422e-17 7.447201594386422e-17 2.2658930803436492e-33
1.4228933163050095 2.0791704018355693e-24 7.85293235642755e-17 7.85293235642755e-17 5.6664483938706075e-33
1.466228494730424 2.1232755824100024e-24 8.263755397030984e-17 8.263755397030984e-17 1.3871574096804348e-32
1.5108834753276823 2.1632488095979255e-24 8.67574698040712e-17 8.675746980407116e-17 3.32324131555275e-32
1.5568984535646726 2.198392880498617e-24 9.085211233800022e-17 9.085211233800015e-17 7.790090149623204e-32
1.6043148490894465 2.2287820237277327e-24 9.491320364409369e-17 9.491320364409351e-17 1.7867888450181529e-31
1.6531753430134553 2.254519008387395e-24 9.893324486614219e-17 9.893324486614179e-17 4.010300018843713e-31
1.7035239163302658 2.2759255461466478e-24 1.0291429866689693e-16 1.0291429866689604e-16 8.809046099827991e-31
1.755405889504358 2.2948216635630403e-24 1.0692910338338175e-16 1.0692910338337984e-16 1.8945719951556563e-30
1.8088679632656115 2.310765738760103e-24 1.1095125521082078e-16 1.1095125521081678e-16 3.990280498016669e-30
1.8639582606462262 2.3234615159247528e-24 1.1495850297008354e-16 1.149585029700753e-16 8.232177864281926e-30
1.9207263702978936 2.333134403642192e-24 1.1895280561168746e-16 1.189528056116708e-16 1.6641017357523365e-29
1.979223391128241 2.34030137404269e-24 1.2295212400700247e-16 1.229521240069695e-16 3.2974276482584717e-29
2.039501978296691 2.3455792890569627e-24 1.269824441873289e-16 1.2698244418726486e-16 6.407387651497885e-29
2.1016163906111602 2.3506850569451488e-24 1.3113460924991297e-16 1.3113460924979082e-16 1.2215999032633605e-28
2.1656225393682647 2.3566157076290785e-24 1.3546932409485322e-16 1.3546932409462457e-16 2.2862821069384637e-28
2.231578038680979 2.3634461527896623e-24 1.399997383195889e-16 1.3999973831916875e-16 4.201733517188485e-28
2.299542257339062 2.371774094380918e-24 1.447718582763969e-16 1.4477185827563833e-16 7.58576627785583e-28
2.369576372248914 2.3829172659236505e-24 1.4988187168882157e-16 1.498818716874756e-16 1.3460076697018717e-27
2.4417434235010123 2.3984315326496783e-24 1.5545216862829084e-16 1.5545216862594247e-16 2.3484013891152182e-27
2.5161083711144245 2.4209794816196092e-24 1.6169250316028786e-16 1.6169250315625688e-16 4.0309587233151576e-27
2.5927381535095444 2.4549192800413618e-24 1.6895276683901134e-16 1.6895276683220034e-16 6.81101066722458e-27
2.6717017477616296 2.5054588138103867e-24 1.7768250795356443e-16 1.7768250794223077e-16 1.1333646279996805e-26
2.753070231689431 2.5804386069502337e-24 1.8857332313444788e-16 1.8857332311586873e-16 1.857911445814488e-26
2.836916847834745 2.697620693837277e-24 2.031406903546459e-16 2.031406903246233e-16 3.0022628424942955e-26
2.9233170693905177 2.89612837964244e-24 2.247310934328139e-16 2.247310933849624e-16 4.7851543067147876e-26
2.967498994190263 3.0644975245389695e-24 2.413900075681264e-16 2.4139000750800665e-16 6.011973909381191e-26
3.0123486681368425 3.2611190543871216e-24 2.607602119895667e-16 2.6076021191427825e-16 7.52884334222131e-26
3.0578761833420214 3.700538402418301e-24 3.003684025932717e-16 3.0036840249916147e-16 9.411013613061856e-26
3.1040917844459814 4.266889694301796e-24 3.515729096369483e-16 3.5157290951966243e-16 1.1728593213848477e-25
3.127460860933648 4.865670769037059e-24 4.039280713176939e-16 4.0392807118668523e-16 1.3100860701294282e-25
3.1510058709225794 5.663536379239141e-24 4.737032233265476e-16 4.73703223180214e-16 1.463335065688875e-25
3.162844764501044 6.405962300900959e-24 5.378134862261804e-16 5.378134860712058e-16 1.5497459999887286e-25
3.1747281389236908 7.269479697197699e-24 6.126032582289121e-16 6.126032580648195e-16 1.640924275527281e-25
3.1986289994194426 9.678396404244459e-24 8.217443168303646e-16 8.217443166461e-16 1.8426457448330975e-25
3.2227097969389145 1.5356213136054528e-23 1.3136351588672175e-15 1.3136351586572505e-15 2.0996700494944523e-25
3.2348180950136065 2.0740583442027357e-23 1.7809030020149405e-15 1.780903001788397e-15 2.265431814440482e-25
3.240889293275058 2.4765982628560003e-23 2.1305375508753983e-15 2.130537550638665e-15 2.3673323143454205e-25
3.2469718861334385 2.9422685496580535e-23 2.535889181416711e-15 2.5358891811684186e-15 2.4829284011672818e-25
3.2714166318528037 5.426294083199254e-23 4.712036191083913e-15 4.712036190782465e-15 3.014491080819953e-25
3.2744851364798273 5.581559220377777e-23 4.851410160643637e-15 4.851410160336591e-15 3.070475027580906e-25
3.2775565192852394 5.74128401202223e-23 4.994921345659406e-15 4.994921345346661e-15 3.127455470564482e-25
3.283707930232385 5.58761276675455e-23 4.8703509374276924e-15 4.870350937108444e-15 3.192478319183197e-25
3.2898708863219004 5.100383875871471e-23 4.4540096251102315e-15 4.454009624788375e-15 3.2185518460039e-25
3.29141343181113 4.9854849414349915e-23 4.3557132287939486e-15 4.355713228471439e-15 3.2250933407887504e-25
3.292184975758714 4.9290279366927794e-23 4.307397397666974e-15 4.307397397344137e-15 3.2283675678091015e-25
3.295272960557952 4.572662339643993e-23 3.999723416767094e-15 3.999723416443795e-15 3.2329734584515556e-25
3.3076538914384823 3.3381678269975766e-23 2.930877449649066e-15 2.930877449324385e-15 3.2468076074880715e-25
3.310756385682612 3.0869316326226494e-23 2.712836809164333e-15 2.7128368088393055e-15 3.250272777690312e-25
3.313861789986515 2.8551323925233686e-23 2.5114820344543622e-15 2.5114820341289875e-15 3.253741037183594e-25
3.3200813396944477 2.530055164599473e-23 2.2297087970428684e-15 2.2297087967144404e-15 3.2842767144713566e-25
3.345076488085796 1.950121897621735e-23 1.7315588036155429e-15 1.7315588032604362e-15 3.5510671703864406e-25
3.3482140837626964 1.9718592798420496e-23 1.7525021948188109e-15 1.752502194458654e-15 3.6015687906059327e-25
3.3513546224236106 1.9938369814134757e-23 1.7736971369831813e-15 1.7736971366179067e-15 3.6527439019566744e-25
3.3576445397418455 2.1544855011576884e-23 1.920205574232127e-15 1.9202055738542045e-15 3.779230556506592e-25
3.3702598118196083 2.7470583826965447e-23 2.4575406164823627e-15 2.4575406160738692e-15 4.0849319676185776e-25
3.382922481734668 2.8819603563831076e-23 2.5879118649860943e-15 2.5879118645525624e-15 4.335316523543045e-25
3.389271646505754 2.9518481994131546e-23 2.6556438517324955e-15 2.6556438512859084e-15 4.465872315726114e-25
3.395632727569191 3.027146630441848e-23 2.728497761442344e-15 2.7284977609816566e-15 4.606877564389955e-25
